time	V(schleifenfilter)	V(vco_out)	V(n007)
8.920011106635878e-001	1.404351e-001	1.052143e+001	8.893364e+000
8.920020000000000e-001	1.404330e-001	1.052136e+001	4.063327e-010
8.921281309005819e-001	1.401381e-001	1.051256e+001	2.092058e-010
8.922542618011636e-001	1.398439e-001	1.049953e+001	5.843872e-011
8.923803927017455e-001	1.395502e-001	1.048227e+001	-4.596861e-011
8.925065236023273e-001	1.392572e-001	1.046079e+001	-1.040161e-010
8.926326545029092e-001	1.389647e-001	1.043508e+001	-1.157039e-010
8.927587854034910e-001	1.386729e-001	1.040515e+001	-8.103184e-011
8.928849163040729e-001	1.383817e-001	1.037099e+001	0.000000e+000
8.929849163040728e-001	1.381513e-001	1.033451e+001	0.000000e+000
8.930849163040728e-001	1.379212e-001	1.028999e+001	0.000000e+000
8.931849163040728e-001	1.376915e-001	1.023506e+001	0.000000e+000
8.932849163040728e-001	1.374622e-001	1.016656e+001	0.000000e+000
8.933849163040728e-001	1.372333e-001	1.008039e+001	0.000000e+000
8.934849163040728e-001	1.370048e-001	9.971983e+000	0.000000e+000
8.935849163040728e-001	1.367765e-001	9.838992e+000	0.000000e+000
8.935944715713606e-001	1.367547e-001	9.825048e+000	0.000000e+000
8.936040268386485e-001	1.367330e-001	9.810986e+000	0.000000e+000
8.936135821059363e-001	1.367112e-001	9.796808e+000	0.000000e+000
8.936231373732242e-001	1.366894e-001	9.782512e+000	0.000000e+000
8.936326926405120e-001	1.366676e-001	9.768100e+000	0.000000e+000
8.936422479077999e-001	1.366459e-001	9.753570e+000	0.000000e+000
8.936518031750877e-001	1.366241e-001	9.738924e+000	0.000000e+000
8.936562368915438e-001	1.366140e-001	9.731972e+000	0.000000e+000
8.936576033308988e-001	1.366109e-001	9.729989e+000	0.000000e+000
8.936589697702538e-001	1.366078e-001	9.727581e+000	0.000000e+000
8.936603362096088e-001	1.366047e-001	9.724748e+000	0.000000e+000
8.936617026489637e-001	1.366016e-001	9.721490e+000	0.000000e+000
8.936630690883187e-001	1.365985e-001	9.717808e+000	0.000000e+000
8.936644355276737e-001	1.365954e-001	9.713700e+000	0.000000e+000
8.936658019670287e-001	1.365923e-001	9.709167e+000	0.000000e+000
8.936664838733495e-001	1.365907e-001	9.706145e+000	0.000000e+000
8.936673930817772e-001	1.365886e-001	9.700622e+000	0.000000e+000
8.936675717850383e-001	1.365882e-001	9.699162e+000	0.000000e+000
8.936679291915604e-001	1.365874e-001	9.695678e+000	0.000000e+000
8.936680185431909e-001	1.365872e-001	9.694553e+000	0.000000e+000
8.936681972464520e-001	1.365868e-001	9.691983e+000	0.000000e+000
8.936683576038159e-001	1.365864e-001	9.688951e+000	0.000000e+000
8.936684675109222e-001	1.365862e-001	9.686224e+000	0.000000e+000
8.936685726552585e-001	1.365859e-001	9.682755e+000	0.000000e+000
8.936686477189634e-001	1.365857e-001	9.679466e+000	0.000000e+000
8.936687124831733e-001	1.365855e-001	9.675716e+000	0.000000e+000
8.936687677325588e-001	1.365853e-001	9.671440e+000	0.000000e+000
8.936688162754531e-001	1.365850e-001	9.666352e+000	0.000000e+000
8.936688608691428e-001	1.365845e-001	9.659832e+000	0.000000e+000
8.936689078176308e-001	1.365834e-001	9.649350e+000	0.000000e+000
8.936689513427831e-001	1.365814e-001	9.632763e+000	0.000000e+000
8.936689912064203e-001	1.365786e-001	9.606586e+000	0.000000e+000
8.936690308740906e-001	1.365743e-001	9.562358e+000	0.000000e+000
8.936690710593432e-001	1.365670e-001	9.486116e+000	0.000000e+000
8.936691114479571e-001	1.365547e-001	9.355616e+000	0.000000e+000
8.936691518479665e-001	1.365357e-001	9.135165e+000	0.000000e+000
8.936691932916092e-001	1.365126e-001	8.760973e+000	0.000000e+000
8.936692372561570e-001	1.365032e-001	8.134018e+000	0.000000e+000
8.936692893868165e-001	1.365322e-001	7.065895e+000	0.000000e+000
8.936693328233599e-001	1.365780e-001	5.979070e+000	0.000000e+000
8.936693818776071e-001	1.366061e-001	4.662164e+000	0.000000e+000
8.936694382070931e-001	1.365975e-001	3.122749e+000	0.000000e+000
8.936694946346234e-001	1.366244e-001	1.592028e+000	0.000000e+000
8.936695463549187e-001	1.367175e-001	2.177079e-001	0.000000e+000
8.936695952023745e-001	1.367674e-001	-1.045761e+000	0.000000e+000
8.936696425100421e-001	1.366917e-001	-2.254238e+000	0.000000e+000
8.936696829344392e-001	1.365941e-001	-3.302802e+000	0.000000e+000
8.936697256950917e-001	1.365457e-001	-4.438274e+000	0.000000e+000
8.936697569988440e-001	1.365532e-001	-5.284049e+000	0.000000e+000
8.936697708152555e-001	1.366088e-001	-5.660864e+000	0.000000e+000
8.936697791636232e-001	1.368983e-001	-5.889949e+000	0.000000e+000
8.936697831003944e-001	1.383490e-001	-5.999208e+000	0.000000e+000
8.936697845663052e-001	1.426991e-001	-6.041693e+000	0.000000e+000
8.936697851843103e-001	1.483482e-001	-6.062219e+000	0.000000e+000
8.936697857689030e-001	1.555722e-001	-6.084284e+000	0.000000e+000
8.936697862531213e-001	1.604520e-001	-6.103333e+000	0.000000e+000
8.936697867448517e-001	1.637951e-001	-6.122844e+000	0.000000e+000
8.936697874938461e-001	1.666278e-001	-6.152587e+000	0.000000e+000
8.936697882421093e-001	1.673619e-001	-6.182171e+000	0.000000e+000
8.936697893884628e-001	1.657855e-001	-6.227007e+000	0.000000e+000
8.936697906960486e-001	1.620759e-001	-6.277204e+000	0.000000e+000
8.936697925670998e-001	1.568961e-001	-6.346734e+000	0.000000e+000
8.936697947059274e-001	1.524351e-001	-6.418294e+000	0.000000e+000
8.936697968628208e-001	1.457244e-001	-6.482354e+000	0.000000e+000
8.936697995935944e-001	1.336561e-001	-6.559932e+000	0.000000e+000
8.936698022106957e-001	1.227785e-001	-6.632680e+000	0.000000e+000
8.936698044255417e-001	1.159954e-001	-6.693614e+000	0.000000e+000
8.936698068061287e-001	1.112227e-001	-6.758670e+000	0.000000e+000
8.936698094409958e-001	1.080539e-001	-6.830350e+000	0.000000e+000
8.936698124906612e-001	1.062891e-001	-6.913053e+000	0.000000e+000
8.936698160367790e-001	1.059602e-001	-7.009056e+000	0.000000e+000
8.936698210714406e-001	1.072927e-001	-7.145319e+000	0.000000e+000
8.936698269826194e-001	1.102239e-001	-7.305502e+000	0.000000e+000
8.936698358652222e-001	1.155913e-001	-7.546927e+000	0.000000e+000
8.936698455094155e-001	1.213912e-001	-7.810137e+000	0.000000e+000
8.936698539160570e-001	1.259970e-001	-8.040454e+000	0.000000e+000
8.936698565974653e-001	1.273278e-001	-8.114091e+000	0.000000e+000
8.936698582763984e-001	1.281550e-001	-8.160231e+000	0.000000e+000
8.936698602681964e-001	1.291410e-001	-8.214976e+000	0.000000e+000
8.936698618661934e-001	1.298711e-001	-8.258912e+000	0.000000e+000
8.936698635797702e-001	1.305838e-001	-8.306052e+000	0.000000e+000
8.936698657823461e-001	1.314399e-001	-8.366687e+000	0.000000e+000
8.936698680403765e-001	1.322706e-001	-8.428897e+000	0.000000e+000
8.936698713420366e-001	1.334145e-001	-8.519940e+000	0.000000e+000
8.936698756224863e-001	1.347649e-001	-8.638103e+000	0.000000e+000
8.936698828951980e-001	1.367620e-001	-8.839162e+000	0.000000e+000
8.936698896727336e-001	1.383060e-001	-9.026834e+000	0.000000e+000
8.936698960578617e-001	1.394543e-001	-9.203883e+000	0.000000e+000
8.936699023124299e-001	1.403148e-001	-9.377526e+000	0.000000e+000
8.936699091087138e-001	1.409954e-001	-9.566435e+000	0.000000e+000
8.936699164760333e-001	1.414884e-001	-9.771466e+000	0.000000e+000
8.936699248125747e-001	1.418114e-001	-9.996002e+000	0.000000e+000
8.936699348194267e-001	1.419923e-001	-1.021828e+001	0.000000e+000
8.936699428743833e-001	1.420285e-001	-1.036230e+001	0.000000e+000
8.936699517546588e-001	1.420076e-001	-1.049459e+001	0.000000e+000
8.936699611248331e-001	1.419541e-001	-1.060688e+001	0.000000e+000
8.936699741174149e-001	1.418260e-001	-1.072909e+001	0.000000e+000
8.936699879422662e-001	1.416170e-001	-1.082401e+001	0.000000e+000
8.936700062803333e-001	1.412325e-001	-1.091054e+001	0.000000e+000
8.936700276942913e-001	1.406817e-001	-1.096969e+001	0.000000e+000
8.936700452799694e-001	1.401789e-001	-1.099922e+001	0.000000e+000
8.936700598150642e-001	1.397497e-001	-1.101508e+001	0.000000e+000
8.936700715326142e-001	1.394114e-001	-1.102473e+001	0.000000e+000
8.936700880275398e-001	1.389622e-001	-1.103404e+001	0.000000e+000
8.936701034816575e-001	1.385822e-001	-1.104037e+001	0.000000e+000
8.936701241288358e-001	1.381429e-001	-1.104557e+001	0.000000e+000
8.936701438429860e-001	1.377961e-001	-1.104898e+001	0.000000e+000
8.936701672098862e-001	1.374740e-001	-1.105112e+001	0.000000e+000
8.936701922558152e-001	1.372150e-001	-1.105272e+001	0.000000e+000
8.936702195906134e-001	1.370150e-001	-1.105341e+001	0.000000e+000
8.936702512800147e-001	1.368600e-001	-1.105409e+001	0.000000e+000
8.936702876913190e-001	1.367489e-001	-1.105422e+001	0.000000e+000
8.936703311242057e-001	1.366729e-001	-1.105452e+001	0.000000e+000
8.936703822130645e-001	1.366263e-001	-1.105446e+001	0.000000e+000
8.936704460890138e-001	1.365999e-001	-1.105465e+001	0.000000e+000
8.936705266473544e-001	1.365872e-001	-1.105455e+001	0.000000e+000
8.936706387646817e-001	1.365822e-001	-1.105473e+001	0.000000e+000
8.936708033725519e-001	1.365807e-001	-1.105463e+001	0.000000e+000
8.936710950895367e-001	1.365801e-001	-1.105479e+001	0.000000e+000
8.936714561887009e-001	1.365793e-001	-1.105466e+001	0.000000e+000
8.936719434044336e-001	1.365783e-001	-1.105479e+001	0.000000e+000
8.936725827424480e-001	1.365768e-001	-1.105465e+001	0.000000e+000
8.944107431000298e-001	1.349069e-001	-1.104283e+001	0.000000e+000
8.945107431000298e-001	1.346823e-001	-1.104110e+001	0.000000e+000
8.946107431000298e-001	1.344607e-001	-1.103964e+001	0.000000e+000
8.946123056000298e-001	1.344563e-001	-1.103955e+001	0.000000e+000
8.946154306000298e-001	1.344474e-001	-1.103950e+001	0.000000e+000
8.946155008923419e-001	1.344472e-001	-1.103950e+001	0.000000e+000
8.946156414769660e-001	1.344469e-001	-1.103949e+001	0.000000e+000
8.946159226462144e-001	1.344463e-001	-1.103949e+001	0.000000e+000
8.946164849847110e-001	1.344450e-001	-1.103948e+001	0.000000e+000
8.946165603324516e-001	1.344448e-001	-1.103948e+001	0.000000e+000
8.946167110279329e-001	1.344445e-001	-1.103948e+001	0.000000e+000
8.946168986787759e-001	1.344441e-001	-1.103947e+001	0.000000e+000
8.946170140290873e-001	1.344438e-001	-1.103947e+001	0.000000e+000
8.946170373283894e-001	1.344438e-001	-1.103947e+001	0.000000e+000
8.946170839269935e-001	1.344437e-001	-1.103947e+001	0.000000e+000
8.946171612582907e-001	1.344435e-001	-1.103947e+001	0.000000e+000
8.946172202857747e-001	1.344434e-001	-1.103947e+001	0.000000e+000
8.946172609439006e-001	1.344433e-001	-1.103947e+001	0.000000e+000
8.946172924881279e-001	1.344432e-001	-1.103947e+001	0.000000e+000
8.946173207918037e-001	1.344431e-001	-1.103947e+001	0.000000e+000
8.946173492496993e-001	1.344431e-001	-1.103947e+001	0.000000e+000
8.946173806090754e-001	1.344430e-001	-1.103946e+001	0.000000e+000
8.946174140776234e-001	1.344429e-001	-1.103946e+001	0.000000e+000
8.946174575185824e-001	1.344429e-001	-1.103946e+001	0.000000e+000
8.946175096815433e-001	1.344427e-001	-1.103946e+001	0.000000e+000
8.946175644284563e-001	1.344426e-001	-1.103946e+001	0.000000e+000
8.946176586290608e-001	1.344424e-001	-1.103946e+001	0.000000e+000
8.946178470302700e-001	1.344420e-001	-1.103946e+001	0.000000e+000
8.946181007952158e-001	1.344414e-001	-1.103945e+001	0.000000e+000
8.946183577736326e-001	1.344408e-001	-1.103945e+001	0.000000e+000
8.946184560398166e-001	1.344406e-001	-1.103945e+001	0.000000e+000
8.946185191142562e-001	1.344405e-001	-1.103945e+001	0.000000e+000
8.946185437085447e-001	1.344404e-001	-1.103945e+001	0.000000e+000
8.946185673273811e-001	1.344404e-001	-1.103945e+001	0.000000e+000
8.946185912711498e-001	1.344403e-001	-1.103945e+001	0.000000e+000
8.946186279866227e-001	1.344402e-001	-1.103944e+001	0.000000e+000
8.946186713665568e-001	1.344401e-001	-1.103944e+001	0.000000e+000
8.946187184526223e-001	1.344400e-001	-1.103944e+001	0.000000e+000
8.946187654136346e-001	1.344399e-001	-1.103944e+001	0.000000e+000
8.946188001840512e-001	1.344398e-001	-1.103944e+001	0.000000e+000
8.946188374381884e-001	1.344398e-001	-1.103944e+001	0.000000e+000
8.946188872545504e-001	1.344396e-001	-1.103944e+001	0.000000e+000
8.946189383561093e-001	1.344395e-001	-1.103944e+001	0.000000e+000
8.946189771457436e-001	1.344394e-001	-1.103944e+001	0.000000e+000
8.946189994686987e-001	1.344394e-001	-1.103944e+001	0.000000e+000
8.946190296785811e-001	1.344393e-001	-1.103944e+001	0.000000e+000
8.946190492876915e-001	1.344393e-001	-1.103944e+001	0.000000e+000
8.946190767725388e-001	1.344392e-001	-1.103944e+001	0.000000e+000
8.946191317422334e-001	1.344391e-001	-1.103944e+001	0.000000e+000
8.946192199302935e-001	1.344389e-001	-1.103944e+001	0.000000e+000
8.946193116143708e-001	1.344387e-001	-1.103943e+001	0.000000e+000
8.946193555017102e-001	1.344386e-001	-1.103943e+001	0.000000e+000
8.946193784182783e-001	1.344385e-001	-1.103943e+001	0.000000e+000
8.946193886543056e-001	1.344385e-001	-1.103943e+001	0.000000e+000
8.946194006518117e-001	1.344385e-001	-1.103943e+001	0.000000e+000
8.946194050044301e-001	1.344385e-001	-1.103943e+001	0.000000e+000
8.946194123614792e-001	1.344385e-001	-1.103943e+001	0.000000e+000
8.946194202471687e-001	1.344384e-001	-1.103943e+001	0.000000e+000
8.946194292302728e-001	1.344384e-001	-1.103943e+001	0.000000e+000
8.946194408802946e-001	1.344384e-001	-1.103943e+001	0.000000e+000
8.946194535967343e-001	1.344384e-001	-1.103943e+001	0.000000e+000
8.946194717315721e-001	1.344383e-001	-1.103943e+001	0.000000e+000
8.946194911762783e-001	1.344383e-001	-1.103943e+001	0.000000e+000
8.946195209221668e-001	1.344382e-001	-1.103943e+001	0.000000e+000
8.946195525966870e-001	1.344382e-001	-1.103943e+001	0.000000e+000
8.946196042469971e-001	1.344380e-001	-1.103943e+001	0.000000e+000
8.946196590540188e-001	1.344379e-001	-1.103943e+001	0.000000e+000
8.946197547667035e-001	1.344377e-001	-1.103943e+001	0.000000e+000
8.946198706813642e-001	1.344374e-001	-1.103943e+001	0.000000e+000
8.946200995725768e-001	1.344369e-001	-1.103942e+001	0.000000e+000
8.946204094907376e-001	1.344362e-001	-1.103942e+001	0.000000e+000
8.946207964161133e-001	1.344354e-001	-1.103941e+001	0.000000e+000
8.946212862531763e-001	1.344343e-001	-1.103940e+001	0.000000e+000
8.946220316269660e-001	1.344326e-001	-1.103939e+001	0.000000e+000
8.946233100583909e-001	1.344297e-001	-1.103937e+001	0.000000e+000
8.946258669212409e-001	1.344240e-001	-1.103933e+001	0.000000e+000
8.946412080983408e-001	1.343896e-001	-1.103909e+001	0.000000e+000
8.955045201439977e-001	1.324708e-001	-1.102555e+001	0.000000e+000
8.963678321896547e-001	1.305784e-001	-1.101231e+001	0.000000e+000
8.972311442353116e-001	1.287125e-001	-1.099937e+001	0.000000e+000
8.980944562809686e-001	1.268730e-001	-1.098673e+001	0.000000e+000
8.989577683266256e-001	1.250600e-001	-1.097439e+001	0.000000e+000
8.998210803722825e-001	1.232734e-001	-1.096235e+001	0.000000e+000
9.006843924179394e-001	1.215133e-001	-1.095061e+001	0.000000e+000
9.012129638465107e-001	1.204477e-001	-1.094355e+001	0.000000e+000
9.017415352750822e-001	1.193912e-001	-1.093657e+001	0.000000e+000
9.022701067036535e-001	1.183440e-001	-1.092967e+001	0.000000e+000
9.027986781322249e-001	1.173058e-001	-1.092286e+001	0.000000e+000
9.033272495607962e-001	1.162768e-001	-1.091614e+001	0.000000e+000
9.038558209893677e-001	1.152570e-001	-1.090950e+001	0.000000e+000
9.043843924179390e-001	1.142462e-001	-1.090294e+001	0.000000e+000
9.044843924179390e-001	1.140560e-001	-1.090171e+001	0.000000e+000
9.045843924179390e-001	1.138660e-001	-1.090047e+001	0.000000e+000
9.045968924179390e-001	1.138423e-001	-1.090032e+001	0.000000e+000
9.046000174179389e-001	1.138363e-001	-1.090028e+001	0.000000e+000
9.046062674179389e-001	1.138245e-001	-1.090020e+001	0.000000e+000
9.046072564375535e-001	1.138226e-001	-1.090019e+001	0.000000e+000
9.046092344767825e-001	1.138188e-001	-1.090017e+001	0.000000e+000
9.046095940189481e-001	1.138182e-001	-1.090016e+001	0.000000e+000
9.046103131032793e-001	1.138168e-001	-1.090015e+001	0.000000e+000
9.046104928743621e-001	1.138165e-001	-1.090015e+001	0.000000e+000
9.046108524165277e-001	1.138158e-001	-1.090015e+001	0.000000e+000
9.046113572446221e-001	1.138148e-001	-1.090014e+001	0.000000e+000
9.046114413263232e-001	1.138147e-001	-1.090014e+001	0.000000e+000
9.046116094897254e-001	1.138143e-001	-1.090014e+001	0.000000e+000
9.046118156562323e-001	1.138139e-001	-1.090013e+001	0.000000e+000
9.046119369124720e-001	1.138137e-001	-1.090013e+001	0.000000e+000
9.046119672265319e-001	1.138137e-001	-1.090013e+001	0.000000e+000
9.046120278546518e-001	1.138135e-001	-1.090013e+001	0.000000e+000
9.046121008258103e-001	1.138134e-001	-1.090013e+001	0.000000e+000
9.046121590512242e-001	1.138133e-001	-1.090013e+001	0.000000e+000
9.046122005964373e-001	1.138132e-001	-1.090013e+001	0.000000e+000
9.046122335671955e-001	1.138131e-001	-1.090013e+001	0.000000e+000
9.046122627223668e-001	1.138131e-001	-1.090013e+001	0.000000e+000
9.046122907821940e-001	1.138130e-001	-1.090013e+001	0.000000e+000
9.046123234632324e-001	1.138130e-001	-1.090013e+001	0.000000e+000
9.046123534757763e-001	1.138129e-001	-1.090013e+001	0.000000e+000
9.046123974880315e-001	1.138128e-001	-1.090013e+001	0.000000e+000
9.046124437721247e-001	1.138128e-001	-1.090013e+001	0.000000e+000
9.046124962393662e-001	1.138127e-001	-1.090013e+001	0.000000e+000
9.046125677138999e-001	1.138125e-001	-1.090012e+001	0.000000e+000
9.046127106629671e-001	1.138122e-001	-1.090012e+001	0.000000e+000
9.046129433172884e-001	1.138118e-001	-1.090012e+001	0.000000e+000
9.046131947653419e-001	1.138113e-001	-1.090012e+001	0.000000e+000
9.046134222258699e-001	1.138109e-001	-1.090011e+001	0.000000e+000
9.046135058425654e-001	1.138107e-001	-1.090011e+001	0.000000e+000
9.046135387435201e-001	1.138107e-001	-1.090011e+001	0.000000e+000
9.046135709519451e-001	1.138106e-001	-1.090011e+001	0.000000e+000
9.046136001920928e-001	1.138106e-001	-1.090011e+001	0.000000e+000
9.046136461432731e-001	1.138105e-001	-1.090011e+001	0.000000e+000
9.046136842620436e-001	1.138104e-001	-1.090011e+001	0.000000e+000
9.046137236603644e-001	1.138103e-001	-1.090011e+001	0.000000e+000
9.046137620873540e-001	1.138102e-001	-1.090011e+001	0.000000e+000
9.046137972146751e-001	1.138102e-001	-1.090011e+001	0.000000e+000
9.046138431306141e-001	1.138101e-001	-1.090011e+001	0.000000e+000
9.046138967374133e-001	1.138100e-001	-1.090011e+001	0.000000e+000
9.046139272209942e-001	1.138099e-001	-1.090011e+001	0.000000e+000
9.046139489002535e-001	1.138099e-001	-1.090011e+001	0.000000e+000
9.046139794030581e-001	1.138098e-001	-1.090011e+001	0.000000e+000
9.046140019496884e-001	1.138098e-001	-1.090011e+001	0.000000e+000
9.046140282824386e-001	1.138097e-001	-1.090011e+001	0.000000e+000
9.046140708310982e-001	1.138097e-001	-1.090011e+001	0.000000e+000
9.046141327560947e-001	1.138095e-001	-1.090011e+001	0.000000e+000
9.046142436943315e-001	1.138093e-001	-1.090010e+001	0.000000e+000
9.046142956466410e-001	1.138092e-001	-1.090010e+001	0.000000e+000
9.046143246197186e-001	1.138092e-001	-1.090010e+001	0.000000e+000
9.046143255634499e-001	1.138092e-001	-1.090010e+001	0.000000e+000
9.046143274509125e-001	1.138092e-001	-1.090010e+001	0.000000e+000
9.046143312258377e-001	1.138092e-001	-1.090010e+001	0.000000e+000
9.046143387756880e-001	1.138092e-001	-1.090010e+001	0.000000e+000
9.046143538753887e-001	1.138091e-001	-1.090010e+001	0.000000e+000
9.046143584041921e-001	1.138091e-001	-1.090010e+001	0.000000e+000
9.046143647301967e-001	1.138091e-001	-1.090010e+001	0.000000e+000
9.046143721245594e-001	1.138091e-001	-1.090010e+001	0.000000e+000
9.046143814268617e-001	1.138091e-001	-1.090010e+001	0.000000e+000
9.046143906980069e-001	1.138091e-001	-1.090010e+001	0.000000e+000
9.046144042219575e-001	1.138090e-001	-1.090010e+001	0.000000e+000
9.046144177459090e-001	1.138090e-001	-1.090010e+001	0.000000e+000
9.046144393234650e-001	1.138090e-001	-1.090010e+001	0.000000e+000
9.046144602537707e-001	1.138089e-001	-1.090010e+001	0.000000e+000
9.046144965811862e-001	1.138089e-001	-1.090010e+001	0.000000e+000
9.046145310963439e-001	1.138088e-001	-1.090010e+001	0.000000e+000
9.046145962310598e-001	1.138087e-001	-1.090010e+001	0.000000e+000
9.046146636833771e-001	1.138085e-001	-1.090010e+001	0.000000e+000
9.046147985880118e-001	1.138083e-001	-1.090010e+001	0.000000e+000
9.046149860869240e-001	1.138079e-001	-1.090009e+001	0.000000e+000
9.046153244070205e-001	1.138073e-001	-1.090009e+001	0.000000e+000
9.046156478803723e-001	1.138067e-001	-1.090009e+001	0.000000e+000
9.046161625901621e-001	1.138057e-001	-1.090008e+001	0.000000e+000
9.046167746393038e-001	1.138045e-001	-1.090007e+001	0.000000e+000
9.048142354051175e-001	1.134307e-001	-1.089765e+001	0.000000e+000
9.050116961709313e-001	1.130580e-001	-1.089522e+001	0.000000e+000
9.052091569367450e-001	1.126865e-001	-1.089279e+001	0.000000e+000
9.054066177025588e-001	1.123163e-001	-1.089037e+001	0.000000e+000
9.056040784683725e-001	1.119472e-001	-1.088795e+001	0.000000e+000
9.058015392341863e-001	1.115794e-001	-1.088552e+001	0.000000e+000
9.059990000000000e-001	1.112128e-001	-1.088310e+001	0.000000e+000
9.060000000000000e-001	1.112109e-001	-1.088309e+001	0.000000e+000
9.060000500000001e-001	1.112108e-001	-1.088309e+001	5.000000e-001
9.060000669044231e-001	1.112108e-001	-1.088309e+001	6.690443e-001
9.060001249023599e-001	1.112107e-001	-1.088309e+001	1.249024e+000
9.060001249985341e-001	1.112107e-001	-1.088309e+001	1.249985e+000
9.060001250436954e-001	1.112107e-001	-1.088309e+001	1.250437e+000
9.060001250848511e-001	1.112107e-001	-1.088309e+001	1.250849e+000
9.060001251108153e-001	1.112107e-001	-1.088309e+001	1.251108e+000
9.060001251389872e-001	1.112107e-001	-1.088309e+001	1.251390e+000
9.060001251953310e-001	1.112107e-001	-1.088309e+001	1.251953e+000
9.060001253080187e-001	1.112107e-001	-1.088309e+001	1.253080e+000
9.060001255333940e-001	1.112107e-001	-1.088309e+001	1.255334e+000
9.060001257818908e-001	1.112109e-001	-1.088309e+001	1.257819e+000
9.060001261669091e-001	1.112117e-001	-1.088309e+001	1.261669e+000
9.060001266131446e-001	1.112133e-001	-1.088309e+001	1.266131e+000
9.060001272479782e-001	1.112168e-001	-1.088309e+001	1.272480e+000
9.060001280047294e-001	1.112216e-001	-1.088309e+001	1.280047e+000
9.060001290438866e-001	1.112242e-001	-1.088309e+001	1.290439e+000
9.060001301204713e-001	1.112115e-001	-1.088309e+001	1.301205e+000
9.060001315983839e-001	1.111509e-001	-1.088309e+001	1.315984e+000
9.060001331930507e-001	1.110107e-001	-1.088309e+001	1.331931e+000
9.060001350080577e-001	1.107375e-001	-1.088309e+001	1.350081e+000
9.060001371030526e-001	1.102794e-001	-1.088309e+001	1.371031e+000
9.060001396319849e-001	1.095873e-001	-1.088309e+001	1.396320e+000
9.060001426417461e-001	1.087192e-001	-1.088309e+001	1.426417e+000
9.060001455258615e-001	1.080338e-001	-1.088309e+001	1.455259e+000
9.060001483763142e-001	1.077259e-001	-1.088309e+001	1.483763e+000
9.060001511821398e-001	1.080144e-001	-1.088308e+001	1.511821e+000
9.060001540684454e-001	1.091383e-001	-1.088308e+001	1.540684e+000
9.060001569352805e-001	1.113059e-001	-1.088307e+001	1.569353e+000
9.060001600953119e-001	1.151579e-001	-1.088307e+001	1.600953e+000
9.060001637742865e-001	1.216741e-001	-1.088306e+001	1.637743e+000
9.060001674617406e-001	1.308849e-001	-1.088306e+001	1.674617e+000
9.060001731039192e-001	1.502209e-001	-1.088307e+001	1.731039e+000
9.060001799128826e-001	1.818439e-001	-1.088313e+001	1.799129e+000
9.060001901487050e-001	2.439867e-001	-1.088340e+001	1.901487e+000
9.060002010776738e-001	3.260373e-001	-1.088401e+001	2.010777e+000
9.060002141943446e-001	4.408591e-001	-1.088529e+001	2.141943e+000
9.060002291111809e-001	5.832902e-001	-1.088754e+001	2.291112e+000
9.060002469354112e-001	7.582749e-001	-1.089124e+001	2.469354e+000
9.060002646938561e-001	9.276044e-001	-1.089580e+001	2.646939e+000
9.060002833837236e-001	1.091728e+000	-1.090122e+001	2.833837e+000
9.060003031727218e-001	1.244317e+000	-1.090729e+001	3.031727e+000
9.060003223573848e-001	1.368475e+000	-1.091316e+001	3.223574e+000
9.060003419935107e-001	1.470846e+000	-1.091889e+001	3.419935e+000
9.060003617306673e-001	1.550787e+000	-1.092416e+001	3.617307e+000
9.060003824478878e-001	1.613719e+000	-1.092902e+001	3.824479e+000
9.060004036977680e-001	1.660618e+000	-1.093323e+001	4.036978e+000
9.060004260629818e-001	1.695424e+000	-1.093682e+001	4.260630e+000
9.060004492578581e-001	1.720310e+000	-1.093973e+001	4.492579e+000
9.060004733503593e-001	1.737791e+000	-1.094201e+001	4.733504e+000
9.060004987752418e-001	1.750205e+000	-1.094377e+001	4.987752e+000
9.060005225351312e-001	1.758078e+000	-1.094496e+001	5.225351e+000
9.060005451247727e-001	1.763243e+000	-1.094577e+001	5.451248e+000
9.060005672084074e-001	1.766814e+000	-1.094636e+001	5.672084e+000
9.060005899051496e-001	1.769443e+000	-1.094679e+001	5.899052e+000
9.060006131325139e-001	1.771373e+000	-1.094711e+001	6.131325e+000
9.060006374769507e-001	1.772813e+000	-1.094735e+001	6.374770e+000
9.060006623340576e-001	1.773847e+000	-1.094752e+001	6.623341e+000
9.060006891458148e-001	1.774618e+000	-1.094765e+001	6.891458e+000
9.060007174787000e-001	1.775174e+000	-1.094773e+001	7.174787e+000
9.060007449479242e-001	1.775534e+000	-1.094779e+001	7.449479e+000
9.060007744357470e-001	1.775788e+000	-1.094782e+001	7.744358e+000
9.060008085652708e-001	1.775974e+000	-1.094784e+001	8.085652e+000
9.060008479215898e-001	1.776104e+000	-1.094785e+001	8.479216e+000
9.060008941888683e-001	1.776190e+000	-1.094785e+001	8.941889e+000
9.060009489689264e-001	1.776245e+000	-1.094784e+001	9.489689e+000
9.060010000000001e-001	1.776276e+000	-1.094783e+001	1.000000e+001
9.060010051031074e-001	1.776277e+000	-1.094783e+001	1.000000e+001
9.060010153093222e-001	1.776281e+000	-1.094783e+001	1.000000e+001
9.060011581963285e-001	1.776310e+000	-1.094780e+001	1.000000e+001
9.060013214957644e-001	1.776334e+000	-1.094776e+001	1.000000e+001
9.060015997489026e-001	1.776373e+000	-1.094770e+001	1.000000e+001
9.060020494449704e-001	1.776434e+000	-1.094761e+001	1.000000e+001
