time;V(Net-_D1-A_);V(U_a);
0.00747401;5.66259;12.242;
0.00747501;5.67017;12.242;
0.00747601;5.67774;12.2419;
0.00747701;5.6853;12.2419;
0.00747801;5.69285;12.2418;
0.00747901;5.70039;12.2418;
0.00748001;5.70792;12.2417;
0.00748101;5.71544;12.2417;
0.00748201;5.72295;12.2416;
0.00748301;5.73045;12.2416;
0.00748401;5.73794;12.2416;
0.00748501;5.74542;12.2416;
0.00748601;5.75289;12.2415;
0.00748701;5.76036;12.2415;
0.00748801;5.76781;12.2414;
0.00748901;5.77525;12.2414;
0.00749001;5.78268;12.2413;
0.00749101;5.7901;12.2413;
0.00749201;5.79751;12.2412;
0.00749301;5.80491;12.2412;
0.00749401;5.81231;12.2411;
0.00749501;5.81969;12.2411;
0.00749601;5.82706;12.241;
0.00749701;5.83442;12.2411;
0.00749801;5.84178;12.241;
0.00749901;5.84912;12.241;
0.00750001;5.85645;12.2409;
0.00750101;5.86378;12.2409;
0.00750201;5.87109;12.2408;
0.00750301;5.87839;12.2408;
0.00750401;5.88569;12.2407;
0.00750501;5.89297;12.2407;
0.00750601;5.90025;12.2406;
0.00750701;5.90751;12.2406;
0.00750801;5.91477;12.2405;
0.00750901;5.92202;12.2406;
0.00751001;5.92925;12.2404;
0.00751101;5.93648;12.2405;
0.00751201;5.9437;12.2404;
0.00751301;5.95091;12.2404;
0.00751401;5.9581;12.2403;
0.00751501;5.96529;12.2403;
0.00751601;5.97247;12.2402;
0.00751701;5.97964;12.2402;
0.00751801;5.9868;12.2401;
0.00751901;5.99395;12.2401;
0.00752001;6.0011;12.24;
0.00752101;6.00823;12.2401;
0.00752201;6.01535;12.2399;
0.00752301;6.02246;12.24;
0.00752401;6.02957;12.2399;
0.00752501;6.03666;12.2399;
0.00752601;6.04374;12.2398;
0.00752701;6.05082;12.2398;
0.00752801;6.05788;12.2397;
0.00752901;6.06494;12.2397;
0.00753001;6.07199;12.2396;
0.00753101;6.07903;12.2397;
0.00753201;6.08605;12.2395;
0.00753301;6.09307;12.2396;
0.00753401;6.10008;12.2394;
0.00753501;6.10708;12.2395;
0.00753601;6.11407;12.2394;
0.00753701;6.12106;12.2394;
0.00753801;6.12803;12.2393;
0.00753901;6.13499;12.2393;
0.00754001;6.14195;12.2392;
0.00754101;6.14889;12.2392;
0.00754201;6.15583;12.2391;
0.00754301;6.16275;12.2392;
0.00754401;6.16967;12.239;
0.00754501;6.17658;12.2391;
0.00754601;6.18348;12.2389;
0.00754701;6.19037;12.239;
0.00754801;6.19725;12.2389;
0.00754901;6.20412;12.2389;
0.00755001;6.21098;12.2388;
0.00755101;6.21783;12.2388;
0.00755201;6.22468;12.2387;
0.00755301;6.23151;12.2388;
0.00755401;6.23834;12.2386;
0.00755501;6.24516;12.2387;
0.00755601;6.25197;12.2385;
0.00755701;6.25876;12.2386;
0.00755801;6.26555;12.2384;
0.00755901;6.27234;12.2385;
0.00756001;6.27911;12.2384;
0.00756101;6.28587;12.2384;
0.00756201;6.29262;12.2383;
0.00756301;6.29937;12.2383;
0.00756401;6.30611;12.2382;
0.00756501;6.31283;12.2383;
0.00756601;6.31955;12.2381;
0.00756701;6.32626;12.2382;
0.00756801;6.33296;12.238;
0.00756901;6.33965;12.2381;
0.00757001;6.34633;12.2379;
0.00757101;6.35301;12.238;
0.00757201;6.35967;12.2379;
0.00757301;6.36633;12.2379;
0.00757401;6.37298;12.2378;
0.00757501;6.37962;12.2379;
0.00757601;6.38625;12.2377;
0.00757701;6.39287;12.2378;
0.00757801;6.39948;12.2376;
0.00757901;6.40608;12.2377;
0.00758001;6.41268;12.2375;
0.00758101;6.41926;12.2376;
0.00758201;6.42584;12.2374;
0.00758301;6.43241;12.2375;
0.00758401;6.43897;12.2374;
0.00758501;6.44552;12.2374;
0.00758601;6.45206;12.2373;
0.00758701;6.4586;12.2374;
0.00758801;6.46512;12.2372;
0.00758901;6.47164;12.2373;
0.00759001;6.47814;12.2371;
0.00759101;6.48464;12.2372;
0.00759201;6.49113;12.237;
0.00759301;6.49762;12.2371;
0.00759401;6.50409;12.2369;
0.00759501;6.51055;12.237;
0.00759601;6.51701;12.2369;
0.00759701;6.52346;12.2369;
0.00759801;6.5299;12.2368;
0.00759901;6.53633;12.2369;
0.00760001;6.54275;12.2367;
0.00760101;6.54916;12.2368;
0.00760201;6.55557;12.2366;
0.00760301;6.56196;12.2367;
0.00760401;6.56835;12.2365;
0.00760501;6.57473;12.2366;
0.00760601;6.5811;12.2364;
0.00760701;6.58747;12.2365;
0.00760801;6.59382;12.2364;
0.00760901;6.60017;12.2365;
0.00761001;6.6065;12.2363;
0.00761101;6.61283;12.2364;
0.00761201;6.61915;12.2362;
0.00761301;6.62546;12.2363;
0.00761401;6.63177;12.2361;
0.00761501;6.63806;12.2362;
0.00761601;6.64435;12.236;
0.00761701;6.65063;12.2361;
0.00761801;6.6569;12.236;
0.00761901;6.66316;12.236;
0.00762001;6.66942;12.2359;
0.00762101;6.67566;12.236;
0.00762201;6.6819;12.2358;
0.00762301;6.68813;12.2359;
0.00762401;6.69435;12.2357;
0.00762501;6.70056;12.2358;
0.00762601;6.70677;12.2356;
0.00762701;6.71296;12.2357;
0.00762801;6.71915;12.2355;
0.00762901;6.72533;12.2356;
0.00763001;6.7315;12.2355;
0.00763101;6.73767;12.2356;
0.00763201;6.74382;12.2354;
0.00763301;6.74997;12.2355;
0.00763401;6.75611;12.2353;
0.00763501;6.76224;12.2354;
0.00763601;6.76836;12.2352;
0.00763701;6.77447;12.2353;
0.00763801;6.78058;12.2351;
0.00763901;6.78668;12.2352;
0.00764001;6.79277;12.235;
0.00764101;6.79885;12.2351;
0.00764201;6.80493;12.235;
0.00764301;6.81099;12.2351;
0.00764401;6.81705;12.2349;
0.00764501;6.8231;12.235;
0.00764601;6.82914;12.2348;
0.00764701;6.83518;12.2349;
0.00764801;6.8412;12.2347;
0.00764901;6.84722;12.2348;
0.00765001;6.85323;12.2346;
0.00765101;6.85923;12.2347;
0.00765201;6.86523;12.2345;
0.00765301;6.87121;12.2347;
0.00765401;6.87719;12.2345;
0.00765501;6.88316;12.2346;
0.00765601;6.88912;12.2344;
0.00765701;6.89508;12.2345;
0.00765801;6.90102;12.2343;
0.00765901;6.90696;12.2344;
0.00766001;6.91289;12.2342;
0.00766101;6.91882;12.2343;
0.00766201;6.92473;12.2341;
0.00766301;6.93064;12.2342;
0.00766401;6.93654;12.2341;
0.00766501;6.94243;12.2342;
0.00766601;6.94831;12.234;
0.00766701;6.95419;12.2341;
0.00766801;6.96006;12.2339;
0.00766901;6.96592;12.234;
0.00767001;6.97177;12.2338;
0.00767101;6.97762;12.2339;
0.00767201;6.98345;12.2337;
0.00767301;6.98928;12.2338;
0.00767401;6.99511;12.2336;
0.00767501;7.00092;12.2337;
0.00767601;7.00673;12.2336;
0.00767701;7.01252;12.2337;
0.00767801;7.01832;12.2335;
0.00767901;7.0241;12.2336;
0.00768001;7.02987;12.2334;
0.00768101;7.03564;12.2335;
0.00768201;7.0414;12.2333;
0.00768301;7.04716;12.2334;
0.00768401;7.0529;12.2332;
0.00768501;7.05864;12.2333;
0.00768601;7.06437;12.2331;
0.00768701;7.07009;12.2333;
0.00768801;7.07581;12.2331;
0.00768901;7.08151;12.2332;
0.00769001;7.08721;12.233;
0.00769101;7.0929;12.2331;
0.00769201;7.09859;12.2329;
0.00769301;7.10427;12.233;
0.00769401;7.10993;12.2328;
0.00769501;7.1156;12.2329;
0.00769601;7.12125;12.2327;
0.00769701;7.1269;12.2328;
0.00769801;7.13254;12.2327;
0.00769901;7.13817;12.2328;
0.00770001;7.14379;12.2326;
0.00770101;7.14941;12.2327;
0.00770201;7.15502;12.2325;
0.00770301;7.16062;12.2326;
0.00770401;7.16622;12.2324;
0.00770501;7.17181;12.2325;
0.00770601;7.17739;12.2323;
0.00770701;7.18296;12.2324;
0.00770801;7.18852;12.2322;
0.00770901;7.19408;12.2324;
0.00771001;7.19963;12.2322;
0.00771101;7.20517;12.2323;
0.00771201;7.21071;12.2321;
0.00771301;7.21624;12.2322;
0.00771401;7.22176;12.232;
0.00771501;7.22727;12.2321;
0.00771601;7.23278;12.2319;
0.00771701;7.23828;12.232;
0.00771801;7.24377;12.2318;
0.00771901;7.24926;12.2319;
0.00772001;7.25473;12.2317;
0.00772101;7.2602;12.2319;
0.00772201;7.26567;12.2317;
0.00772301;7.27112;12.2318;
0.00772401;7.27657;12.2316;
0.00772501;7.28201;12.2317;
0.00772601;7.28745;12.2315;
0.00772701;7.29287;12.2316;
0.00772801;7.29829;12.2314;
0.00772901;7.30371;12.2315;
0.00773001;7.30911;12.2313;
0.00773101;7.31451;12.2315;
0.00773201;7.3199;12.2313;
0.00773301;7.32528;12.2314;
0.00773401;7.33066;12.2312;
0.00773501;7.33603;12.2313;
0.00773601;7.34139;12.2311;
0.00773701;7.34675;12.2312;
0.00773801;7.3521;12.231;
0.00773901;7.35744;12.2311;
0.00774001;7.36277;12.2309;
0.00774101;7.3681;12.231;
0.00774201;7.37342;12.2308;
0.00774301;7.37873;12.231;
0.00774401;7.38404;12.2308;
0.00774501;7.38934;12.2309;
0.00774601;7.39463;12.2307;
0.00774701;7.39991;12.2308;
0.00774801;7.40519;12.2306;
0.00774901;7.41046;12.2307;
0.00775001;7.41573;12.2305;
0.00775101;7.42098;12.2306;
0.00775201;7.42623;12.2304;
0.00775301;7.43148;12.2306;
0.00775401;7.43671;12.2304;
0.00775501;7.44194;12.2305;
0.00775601;7.44717;12.2303;
0.00775701;7.45238;12.2304;
0.00775801;7.45759;12.2302;
0.00775901;7.46279;12.2303;
0.00776001;7.46799;12.2301;
0.00776101;7.47317;12.2302;
0.00776201;7.47835;12.23;
0.00776301;7.48353;12.2301;
0.00776401;7.4887;12.2299;
0.00776501;7.49386;12.2301;
0.00776601;7.49901;12.2299;
0.00776701;7.50416;12.23;
0.00776801;7.5093;12.2298;
0.00776901;7.51443;12.2299;
0.00777001;7.51956;12.2297;
0.00777101;7.52468;12.2298;
0.00777201;7.52979;12.2296;
0.00777301;7.53489;12.2297;
0.00777401;7.53999;12.2295;
0.00777501;7.54509;12.2297;
0.00777601;7.55017;12.2294;
0.00777701;7.55525;12.2296;
0.00777801;7.56032;12.2294;
0.00777901;7.56539;12.2295;
0.00778001;7.57045;12.2293;
0.00778101;7.5755;12.2294;
0.00778201;7.58055;12.2292;
0.00778301;7.58558;12.2293;
0.00778401;7.59062;12.2291;
0.00778501;7.59564;12.2292;
0.00778601;7.60066;12.229;
0.00778701;7.60567;12.2292;
0.00778801;7.61068;12.229;
0.00778901;7.61568;12.2291;
0.00779001;7.62067;12.2289;
0.00779101;7.62566;12.229;
0.00779201;7.63064;12.2288;
0.00779301;7.63561;12.2289;
0.00779401;7.64057;12.2287;
0.00779501;7.64553;12.2288;
0.00779601;7.65049;12.2286;
0.00779701;7.65543;12.2288;
0.00779801;7.66037;12.2285;
0.00779901;7.66531;12.2287;
0.00780001;7.67023;12.2285;
0.00780101;7.67515;12.2286;
0.00780201;7.68007;12.2284;
0.00780301;7.68497;12.2285;
0.00780401;7.68987;12.2283;
0.00780501;7.69477;12.2284;
0.00780601;7.69966;12.2282;
0.00780701;7.70454;12.2283;
0.00780801;7.70941;12.2281;
0.00780901;7.71428;12.2283;
0.00781001;7.71914;12.2281;
0.00781101;7.724;12.2282;
0.00781201;7.72885;12.228;
0.00781301;7.73369;12.2281;
0.00781401;7.73852;12.2279;
0.00781501;7.74335;12.228;
0.00781601;7.74818;12.2278;
0.00781701;7.75299;12.2279;
0.00781801;7.75781;12.2277;
0.00781901;7.76261;12.2279;
0.00782001;7.76741;12.2276;
0.00782101;7.7722;12.2278;
0.00782201;7.77698;12.2276;
0.00782301;7.78176;12.2277;
0.00782401;7.78654;12.2275;
0.00782501;7.7913;12.2276;
0.00782601;7.79606;12.2274;
0.00782701;7.80082;12.2275;
0.00782801;7.80556;12.2273;
0.00782901;7.8103;12.2274;
0.00783001;7.81504;12.2272;
0.00783101;7.81977;12.2274;
0.00783201;7.82449;12.2272;
0.00783301;7.82921;12.2273;
0.00783401;7.83392;12.2271;
0.00783501;7.83862;12.2272;
0.00783601;7.84332;12.227;
0.00783701;7.84801;12.2271;
0.00783801;7.85269;12.2269;
0.00783901;7.85737;12.227;
0.00784001;7.86204;12.2268;
0.00784101;7.86671;12.227;
0.00784201;7.87137;12.2267;
0.00784301;7.87602;12.2269;
0.00784401;7.88067;12.2267;
0.00784501;7.88531;12.2268;
0.00784601;7.88995;12.2266;
0.00784701;7.89458;12.2267;
0.00784801;7.8992;12.2265;
0.00784901;7.90382;12.2266;
0.00785001;7.90843;12.2264;
0.00785101;7.91304;12.2265;
0.00785201;7.91763;12.2263;
0.00785301;7.92223;12.2265;
0.00785401;7.92681;12.2263;
0.00785501;7.93139;12.2264;
0.00785601;7.93597;12.2262;
0.00785701;7.94054;12.2263;
0.00785801;7.9451;12.2261;
0.00785901;7.94966;12.2262;
0.00786001;7.95421;12.226;
0.00786101;7.95875;12.2261;
0.00786201;7.96329;12.2259;
0.00786301;7.96782;12.2261;
0.00786401;7.97235;12.2258;
0.00786501;7.97687;12.226;
0.00786601;7.98138;12.2258;
0.00786701;7.98589;12.2259;
0.00786801;7.9904;12.2257;
0.00786901;7.99489;12.2258;
0.00787001;7.99938;12.2256;
0.00787077;8.00278;12.2258;
0.00787112;7.99841;0.0208497;
0.00787132;7.99279;0.0198083;
0.00787148;7.98801;0.0208587;
0.00787162;7.98411;0.0198123;
0.00787174;7.98048;0.0208709;
0.00787188;7.97654;0.0197967;
0.00787208;7.97072;0.0208805;
0.00787233;7.96345;0.0197878;
0.00787271;7.9525;0.0208856;
0.00787334;7.93443;0.0197877;
0.00787434;7.90569;0.0208875;
0.00787534;7.87707;0.0197815;
0.00787634;7.84856;0.0208861;
0.00787734;7.82016;0.0197795;
0.00787834;7.79188;0.0208906;
0.00787934;7.7637;0.0197775;
0.00788034;7.73564;0.020892;
0.00788134;7.70769;0.0197755;
0.00788234;7.67986;0.0208935;
0.00788334;7.65213;0.0197736;
0.00788434;7.62451;0.020895;
0.00788534;7.597;0.0197716;
0.00788634;7.5696;0.0208964;
0.00788734;7.54231;0.0197696;
0.00788834;7.51513;0.0208979;
0.00788934;7.48806;0.0197677;
0.00789034;7.46109;0.020897;
0.00789134;7.43423;0.0197819;
0.00789234;7.40748;0.0208983;
0.00789334;7.38083;0.0197798;
0.00789434;7.35429;0.0208998;
0.00789534;7.32786;0.0197772;
0.00789634;7.30152;0.0209013;
0.00789734;7.2753;0.0197746;
0.00789834;7.24918;0.0209028;
0.00789934;7.22316;0.019772;
0.00790034;7.19724;0.0209044;
0.00790134;7.17143;0.0197695;
0.00790234;7.14572;0.0209059;
0.00790334;7.12011;0.0197669;
0.00790434;7.09461;0.0209074;
0.00790534;7.0692;0.0197645;
0.00790634;7.0439;0.0209089;
0.00790734;7.01869;0.019762;
0.00790834;6.99359;0.0209104;
0.00790934;6.96859;0.0197596;
0.00791034;6.94368;0.0209118;
0.00791134;6.91888;0.0197572;
0.00791234;6.89417;0.0209133;
0.00791334;6.86956;0.0197549;
0.00791434;6.84505;0.0209148;
0.00791534;6.82063;0.0197526;
0.00791634;6.79631;0.0209162;
0.00791734;6.77209;0.0197503;
0.00791834;6.74797;0.0209177;
0.00791934;6.72394;0.019748;
0.00792034;6.7;0.0209191;
0.00792134;6.67616;0.0197458;
0.00792234;6.65242;0.0209206;
0.00792334;6.62877;0.0197436;
0.00792434;6.60521;0.020922;
0.00792534;6.58175;0.0197414;
0.00792634;6.55838;0.0209234;
0.00792734;6.5351;0.0197393;
0.00792834;6.51192;0.0209248;
0.00792934;6.48882;0.0197372;
0.00793034;6.46582;0.0209262;
0.00793134;6.44291;0.0197351;
0.00793234;6.42009;0.0209276;
0.00793334;6.39736;0.019733;
0.00793434;6.37472;0.020929;
0.00793534;6.35217;0.019731;
0.00793634;6.32971;0.0209304;
0.00793734;6.30734;0.019729;
0.00793834;6.28506;0.0209318;
0.00793934;6.26287;0.019727;
0.00794034;6.24076;0.0209332;
0.00794134;6.21874;0.019725;
0.00794234;6.19681;0.0209345;
0.00794334;6.17497;0.0197231;
0.00794434;6.15321;0.0209359;
0.00794534;6.13154;0.0197212;
0.00794634;6.10996;0.0209373;
0.00794734;6.08846;0.0197193;
0.00794834;6.06704;0.0209386;
0.00794934;6.04571;0.0197174;
0.00795034;6.02447;0.0209399;
0.00795134;6.00331;0.0197155;
0.00795234;5.98223;0.0209413;
0.00795334;5.96124;0.0197137;
0.00795434;5.94033;0.0209426;
0.00795534;5.9195;0.0197119;
0.00795634;5.89876;0.0209439;
0.00795734;5.8781;0.0197101;
0.00795834;5.85752;0.0209452;
0.00795934;5.83702;0.0197083;
0.00796034;5.8166;0.0209465;
0.00796134;5.79627;0.0197066;
0.00796234;5.77601;0.0209478;
0.00796334;5.75583;0.0197049;
0.00796434;5.73574;0.0209491;
0.00796534;5.71572;0.0197031;
0.00796634;5.69579;0.0209504;
0.00796734;5.67593;0.0197014;
0.00796834;5.65615;0.0209517;
0.00796934;5.63645;0.0196998;
0.00797034;5.61683;0.020953;
0.00797134;5.59728;0.0196981;
0.00797234;5.57782;0.0209542;
0.00797334;5.55843;0.0196965;
0.00797434;5.53911;0.0209555;
0.00797534;5.51988;0.0196948;
0.00797634;5.50071;0.0209567;
0.00797734;5.48163;0.0196932;
0.00797834;5.46262;0.020958;
0.00797934;5.44369;0.0196916;
0.00798034;5.42483;0.0209592;
0.00798134;5.40605;0.0196901;
0.00798234;5.38734;0.0209604;
0.00798334;5.3687;0.0196885;
0.00798434;5.35014;0.0209617;
0.00798534;5.33165;0.0196869;
0.00798634;5.31324;0.0209629;
0.00798734;5.29489;0.0196854;
0.00798834;5.27662;0.0209641;
0.00798934;5.25843;0.0196839;
0.00799034;5.2403;0.0209653;
0.00799134;5.22225;0.0196824;
0.00799234;5.20427;0.0209665;
0.00799334;5.18636;0.0196809;
0.00799434;5.16852;0.0209677;
0.00799534;5.15075;0.0196794;
0.00799634;5.13305;0.0209689;
0.00799734;5.11542;0.019678;
0.00799834;5.09787;0.02097;
0.00799934;5.08038;0.0196765;
0.00800034;5.06296;0.0209712;
0.00800134;5.04561;0.0196751;
0.00800234;5.02832;0.0209724;
0.00800334;5.01111;0.0196737;
0.00800434;4.99397;0.0209735;
0.00800534;4.97689;0.0196723;
0.00800634;4.95988;0.0209747;
0.00800734;4.94294;0.0196709;
0.00800834;4.92606;0.0209758;
0.00800934;4.90925;0.0196695;
0.00801034;4.89251;0.0209769;
0.00801134;4.87583;0.0196682;
0.00801234;4.85922;0.0209781;
0.00801334;4.84268;0.0196668;
0.00801434;4.8262;0.0209792;
0.00801534;4.80979;0.0196655;
0.00801634;4.79344;0.0209803;
0.00801734;4.77716;0.0196642;
0.00801834;4.76094;0.0209814;
0.00801934;4.74478;0.0196628;
0.00802034;4.72869;0.0209825;
0.00802134;4.71266;0.0196615;
0.00802234;4.6967;0.0209836;
0.00802334;4.6808;0.0196602;
0.00802434;4.66496;0.0209847;
0.00802534;4.64919;0.019659;
0.00802634;4.63347;0.0209857;
0.00802734;4.61782;0.0196577;
0.00802834;4.60223;0.0209868;
0.00802934;4.58671;0.0196564;
0.00803034;4.57124;0.0209879;
0.00803134;4.55584;0.0196552;
0.00803234;4.54049;0.0209889;
0.00803334;4.52521;0.019654;
0.00803434;4.50999;0.02099;
0.00803534;4.49483;0.0196528;
0.00803634;4.47972;0.020991;
0.00803734;4.46468;0.0196515;
0.00803834;4.4497;0.0209921;
0.00803934;4.43477;0.0196503;
0.00804034;4.41991;0.0209931;
0.00804134;4.4051;0.0196492;
0.00804234;4.39036;0.0209941;
0.00804334;4.37567;0.019648;
0.00804434;4.36104;0.0209951;
0.00804534;4.34646;0.0196468;
0.00804634;4.33195;0.0209961;
0.00804734;4.31749;0.0196457;
0.00804834;4.30309;0.0209971;
0.00804934;4.28875;0.0196445;
0.00805034;4.27446;0.0209981;
0.00805134;4.26023;0.0196434;
0.00805234;4.24605;0.0209991;
0.00805334;4.23194;0.0196423;
0.00805434;4.21787;0.0210001;
0.00805534;4.20387;0.0196412;
0.00805634;4.18992;0.0210011;
0.00805734;4.17602;0.01964;
0.00805834;4.16218;0.021002;
0.00805934;4.14839;0.019639;
0.00806034;4.13466;0.021003;
0.00806134;4.12098;0.0196379;
0.00806234;4.10736;0.0210039;
0.00806334;4.09379;0.0196368;
0.00806434;4.08027;0.0210049;
0.00806534;4.06681;0.0196357;
0.00806634;4.0534;0.0210058;
0.00806734;4.04004;0.0196347;
0.00806834;4.02674;0.0210067;
0.00806934;4.01349;0.0196336;
0.00807034;4.00029;0.0210081;
0.00807134;3.98714;0.0196326;
0.00807234;3.98566;12.7427;
0.00807265;3.9887;11.0491;
0.00807279;3.9901;11.9017;
0.00807288;3.99096;11.6548;
0.00807292;3.99136;11.8047;
0.00807294;3.99158;11.7378;
0.00807296;3.99174;11.762;
0.00807296;3.99182;11.755;
0.00807297;3.99187;11.7548;
0.00807297;3.9919;11.7553;
0.00807298;3.99194;11.7549;
0.00807298;3.99198;11.7552;
0.00807298;3.99201;11.755;
0.00807299;3.99205;11.7552;
0.00807299;3.99211;11.755;
0.008073;3.99218;11.7552;
0.00807302;3.99233;11.755;
0.00807304;3.99258;11.7552;
0.00807309;3.99301;11.755;
0.00807317;3.99388;11.7552;
0.00807335;3.99561;11.755;
0.0080737;3.99908;11.7552;
0.00807441;4.006;11.755;
0.00807541;4.01578;11.7551;
0.00807622;4.02367;11.7549;
0.00807711;4.03231;11.755;
0.00807811;4.04206;11.7548;
0.00807911;4.05179;11.755;
0.00808011;4.06151;11.7548;
0.00808111;4.07121;11.7549;
0.00808211;4.08091;11.7547;
0.00808311;4.09059;11.7548;
0.00808411;4.10025;11.7546;
0.00808511;4.10991;11.7547;
0.00808611;4.11955;11.7545;
0.00808711;4.12918;11.7546;
0.00808811;4.13879;11.7545;
0.00808911;4.1484;11.7546;
0.00809011;4.15799;11.7544;
0.00809111;4.16756;11.7545;
0.00809211;4.17713;11.7543;
0.00809311;4.18668;11.7544;
0.00809411;4.19622;11.7542;
0.00809511;4.20575;11.7543;
0.00809611;4.21526;11.7542;
0.00809711;4.22476;11.7543;
0.00809811;4.23425;11.7541;
0.00809911;4.24373;11.7542;
0.00810011;4.25319;11.754;
0.00810111;4.26264;11.7541;
0.00810211;4.27208;11.7539;
0.00810311;4.2815;11.754;
0.00810411;4.29092;11.7538;
0.00810511;4.30032;11.754;
0.00810611;4.30971;11.7538;
0.00810711;4.31908;11.7539;
0.00810811;4.32845;11.7537;
0.00810911;4.3378;11.7538;
0.00811011;4.34714;11.7536;
0.00811111;4.35646;11.7537;
0.00811211;4.36578;11.7535;
0.00811311;4.37508;11.7537;
0.00811411;4.38437;11.7535;
0.00811511;4.39364;11.7536;
0.00811611;4.40291;11.7534;
0.00811711;4.41216;11.7535;
0.00811811;4.4214;11.7533;
0.00811911;4.43063;11.7534;
0.00812011;4.43984;11.7532;
0.00812111;4.44904;11.7534;
0.00812211;4.45824;11.7532;
0.00812311;4.46741;11.7533;
0.00812411;4.47658;11.7531;
0.00812511;4.48573;11.7532;
0.00812611;4.49488;11.753;
0.00812711;4.50401;11.7531;
0.00812811;4.51312;11.7529;
0.00812911;4.52223;11.7531;
0.00813011;4.53132;11.7529;
0.00813111;4.54041;11.753;
0.00813211;4.54948;11.7528;
0.00813311;4.55853;11.7529;
0.00813411;4.56758;11.7527;
0.00813511;4.57661;11.7528;
0.00813611;4.58563;11.7526;
0.00813711;4.59464;11.7528;
0.00813811;4.60364;11.7526;
0.00813911;4.61263;11.7527;
0.00814011;4.6216;11.7525;
0.00814111;4.63056;11.7526;
0.00814211;4.63951;11.7524;
0.00814311;4.64845;11.7525;
0.00814411;4.65738;11.7523;
0.00814511;4.66629;11.7525;
0.00814611;4.67519;11.7523;
0.00814711;4.68408;11.7524;
0.00814811;4.69296;11.7522;
0.00814911;4.70183;11.7523;
0.00815011;4.71068;11.7521;
0.00815111;4.71953;11.7522;
0.00815211;4.72836;11.752;
0.00815311;4.73718;11.7521;
0.00815411;4.74599;11.752;
0.00815511;4.75479;11.7521;
0.00815611;4.76357;11.7519;
0.00815711;4.77234;11.752;
0.00815811;4.78111;11.7518;
0.00815911;4.78986;11.7519;
0.00816011;4.79859;11.7517;
0.00816111;4.80732;11.7518;
0.00816211;4.81604;11.7517;
0.00816311;4.82474;11.7518;
0.00816411;4.83343;11.7516;
0.00816511;4.84211;11.7517;
0.00816611;4.85078;11.7515;
0.00816711;4.85944;11.7516;
0.00816811;4.86809;11.7514;
0.00816911;4.87672;11.7515;
0.00817011;4.88534;11.7514;
0.00817111;4.89395;11.7515;
0.00817211;4.90256;11.7513;
0.00817311;4.91114;11.7514;
0.00817411;4.91972;11.7512;
0.00817511;4.92829;11.7513;
0.00817611;4.93684;11.7511;
0.00817711;4.94539;11.7512;
0.00817811;4.95392;11.7511;
0.00817911;4.96244;11.7512;
0.00818011;4.97095;11.751;
0.00818111;4.97945;11.7511;
0.00818211;4.98793;11.7509;
0.00818311;4.99641;11.751;
0.00818411;5.00487;11.7508;
0.00818511;5.01333;11.7509;
0.00818611;5.02177;11.7508;
0.00818711;5.0302;11.7509;
0.00818811;5.03862;11.7507;
0.00818911;5.04703;11.7508;
0.00819011;5.05542;11.7506;
0.00819111;5.06381;11.7507;
0.00819211;5.07218;11.7505;
0.00819311;5.08055;11.7506;
0.00819411;5.0889;11.7504;
0.00819511;5.09724;11.7506;
0.00819611;5.10557;11.7504;
0.00819711;5.11389;11.7505;
0.00819811;5.1222;11.7503;
0.00819911;5.1305;11.7504;
0.00820011;5.13878;11.7502;
0.00820111;5.14706;11.7503;
0.00820211;5.15532;11.7501;
0.00820311;5.16358;11.7503;
0.00820411;5.17182;11.7501;
0.00820511;5.18005;11.7502;
0.00820611;5.18827;11.75;
0.00820711;5.19648;11.7501;
0.00820811;5.20468;11.7499;
0.00820911;5.21287;11.75;
0.00821011;5.22105;11.7498;
0.00821111;5.22921;11.75;
0.00821211;5.23737;11.7498;
0.00821311;5.24551;11.7499;
0.00821411;5.25365;11.7497;
0.00821511;5.26177;11.7498;
0.00821611;5.26988;11.7496;
0.00821711;5.27798;11.7497;
0.00821811;5.28607;11.7495;
0.00821911;5.29415;11.7497;
0.00822011;5.30222;11.7495;
0.00822111;5.31028;11.7496;
0.00822211;5.31833;11.7494;
0.00822311;5.32637;11.7495;
0.00822411;5.33439;11.7493;
0.00822511;5.34241;11.7494;
0.00822611;5.35041;11.7492;
0.00822711;5.35841;11.7494;
0.00822811;5.36639;11.7492;
0.00822911;5.37437;11.7493;
0.00823011;5.38233;11.7491;
0.00823111;5.39028;11.7492;
0.00823211;5.39822;11.749;
0.00823311;5.40615;11.7491;
0.00823411;5.41407;11.7489;
0.00823511;5.42198;11.749;
0.00823611;5.42988;11.7489;
0.00823711;5.43777;11.749;
0.00823811;5.44565;11.7488;
0.00823911;5.45352;11.7489;
0.00824011;5.46138;11.7487;
0.00824111;5.46923;11.7488;
0.00824211;5.47706;11.7486;
0.00824311;5.48489;11.7487;
0.00824411;5.49271;11.7486;
0.00824511;5.50051;11.7487;
0.00824611;5.50831;11.7485;
0.00824711;5.51609;11.7486;
0.00824811;5.52387;11.7484;
0.00824911;5.53163;11.7485;
0.00825011;5.53938;11.7483;
0.00825111;5.54713;11.7484;
0.00825211;5.55486;11.7483;
0.00825311;5.56259;11.7484;
0.00825411;5.5703;11.7482;
0.00825511;5.578;11.7483;
0.00825611;5.58569;11.7481;
0.00825711;5.59338;11.7482;
0.00825811;5.60105;11.748;
0.00825911;5.60871;11.7481;
0.00826011;5.61636;11.748;
0.00826111;5.624;11.7481;
