time;V(U_a);V(U_tr);
6.995e-05;0.071559;8.65366;
6.99822e-05;0.0778481;8.64984;
7.00258e-05;0.0715479;8.64465;
7.00581e-05;0.0777977;8.64081;
7.00917e-05;0.0715408;8.63682;
7.01417e-05;0.077753;8.63088;
7.01879e-05;0.0715162;8.62541;
7.02751e-05;0.077693;8.61506;
7.03751e-05;0.0714544;8.60323;
7.04751e-05;0.0776122;8.59141;
7.05751e-05;0.0713903;8.5796;
7.06751e-05;0.0775316;8.56781;
7.07751e-05;0.0713254;8.55604;
7.08751e-05;0.0774509;8.54429;
7.09751e-05;0.0712606;8.53255;
7.10751e-05;0.0773702;8.52083;
7.11751e-05;0.0711959;8.50912;
7.12751e-05;0.0772895;8.49743;
7.13751e-05;0.0711314;8.48575;
7.14751e-05;0.0772087;8.4741;
7.15751e-05;0.0710669;8.46245;
7.16751e-05;0.0771279;8.45083;
7.17751e-05;0.0710026;8.43922;
7.18751e-05;0.0770471;8.42762;
7.19751e-05;0.0709383;8.41605;
7.20751e-05;0.0769664;8.40448;
7.21751e-05;0.0708742;8.39294;
7.22751e-05;0.0768856;8.38141;
7.23751e-05;0.0708101;8.36989;
7.24751e-05;0.0768049;8.35839;
7.25751e-05;0.0707461;8.34691;
7.26751e-05;0.0767242;8.33545;
7.27751e-05;0.0706822;8.324;
7.28751e-05;0.0766435;8.31256;
7.29751e-05;0.0706184;8.30114;
7.30751e-05;0.0765628;8.28974;
7.31751e-05;0.0705546;8.27835;
7.32751e-05;0.0764822;8.26698;
7.33751e-05;0.0704909;8.25562;
7.34751e-05;0.0764016;8.24428;
7.35751e-05;0.0704273;8.23296;
7.36751e-05;0.076321;8.22165;
7.37751e-05;0.0703637;8.21036;
7.38751e-05;0.0762405;8.19908;
7.39751e-05;0.0703002;8.18782;
7.40751e-05;0.0761601;8.17657;
7.41751e-05;0.0702368;8.16534;
7.42751e-05;0.0760797;8.15412;
7.43751e-05;0.0701734;8.14292;
7.44751e-05;0.0759993;8.13174;
7.45751e-05;0.0701101;8.12057;
7.46751e-05;0.075919;8.10942;
7.47751e-05;0.0700468;8.09828;
7.48751e-05;0.0758388;8.08715;
7.49751e-05;0.0699836;8.07605;
7.50751e-05;0.0757586;8.06495;
7.51751e-05;0.0699204;8.05388;
7.52751e-05;0.0756785;8.04282;
7.53751e-05;0.0698572;8.03177;
7.54751e-05;0.0755984;8.02074;
7.55751e-05;0.0697942;8.00972;
7.56751e-05;0.0755185;7.99872;
7.57751e-05;0.0697311;7.98774;
7.58751e-05;0.0754386;7.97677;
7.59751e-05;0.0696681;7.96581;
7.60751e-05;0.0753587;7.95487;
7.61751e-05;0.0696052;7.94395;
7.62751e-05;0.0752789;7.93304;
7.63751e-05;0.0695422;7.92214;
7.64751e-05;0.0751992;7.91126;
7.65751e-05;0.0694794;7.9004;
7.66751e-05;0.0751196;7.88955;
7.67751e-05;0.0694165;7.87871;
7.68751e-05;0.0750401;7.86789;
7.69751e-05;0.0693537;7.85709;
7.70751e-05;0.0749606;7.8463;
7.71751e-05;0.069291;7.83552;
7.72751e-05;0.0748812;7.82476;
7.73751e-05;0.0692282;7.81402;
7.74751e-05;0.0748019;7.80329;
7.75751e-05;0.0691655;7.79257;
7.76751e-05;0.0747227;7.78187;
7.77751e-05;0.0691029;7.77119;
7.78751e-05;0.0746435;7.76052;
7.79751e-05;0.0690403;7.74986;
7.80751e-05;0.0745644;7.73922;
7.81751e-05;0.0689777;7.72859;
7.82751e-05;0.0744854;7.71798;
7.83751e-05;0.0689151;7.70738;
7.84751e-05;0.0744065;7.6968;
7.85751e-05;0.0688526;7.68623;
7.86751e-05;0.0743277;7.67568;
7.87751e-05;0.0687901;7.66514;
7.88751e-05;0.074249;7.65461;
7.89751e-05;0.0687276;7.6441;
7.90751e-05;0.0741703;7.63361;
7.91751e-05;0.0686652;7.62313;
7.92751e-05;0.0740917;7.61266;
7.93751e-05;0.0686028;7.60221;
7.94751e-05;0.0740132;7.59177;
7.95751e-05;0.0685404;7.58135;
7.96751e-05;0.0739348;7.57094;
7.97751e-05;0.0684781;7.56054;
7.98751e-05;0.0738565;7.55016;
7.99751e-05;0.0684157;7.5398;
8.00751e-05;0.0737783;7.52944;
8.01751e-05;0.0683535;7.51911;
8.02751e-05;0.0737001;7.50878;
8.03751e-05;0.0682912;7.49848;
8.04751e-05;0.0736221;7.48818;
8.05751e-05;0.068229;7.4779;
8.06751e-05;0.0735441;7.46764;
8.07751e-05;0.0681668;7.45738;
8.08751e-05;0.0734662;7.44715;
8.09751e-05;0.0681046;7.43692;
8.10751e-05;0.0733884;7.42671;
8.11751e-05;0.0680425;7.41652;
8.12751e-05;0.0733107;7.40634;
8.13751e-05;0.0679803;7.39617;
8.14751e-05;0.073233;7.38602;
8.15751e-05;0.0679183;7.37588;
8.16751e-05;0.0731555;7.36575;
8.17751e-05;0.0678562;7.35564;
8.18751e-05;0.073078;7.34554;
8.19751e-05;0.0677942;7.33546;
8.20751e-05;0.0730006;7.32539;
8.21751e-05;0.0677322;7.31534;
8.22751e-05;0.0729234;7.3053;
8.23751e-05;0.0676702;7.29527;
8.24751e-05;0.0727728;7.28525;
8.25751e-05;0.0676082;7.27525;
8.26751e-05;0.0726983;7.26527;
8.27751e-05;0.0675463;7.2553;
8.28751e-05;0.072622;7.24534;
8.29751e-05;0.0674843;7.23539;
8.30751e-05;0.0725459;7.22546;
8.31751e-05;0.0674224;7.21554;
8.32751e-05;0.0724698;7.20564;
8.33751e-05;0.0673605;7.19575;
8.34751e-05;0.0723937;7.18587;
8.35751e-05;0.0672986;7.17601;
8.36751e-05;0.0723178;7.16616;
8.37751e-05;0.0672368;7.15633;
8.38751e-05;0.072242;7.1465;
8.39751e-05;0.067175;7.1367;
8.40751e-05;0.0721662;7.1269;
8.41751e-05;0.0671132;7.11712;
8.42751e-05;0.0720905;7.10735;
8.43751e-05;0.0670515;7.0976;
8.44751e-05;0.0720148;7.08786;
8.45751e-05;0.0669897;7.07813;
8.46751e-05;0.0719393;7.06842;
8.47751e-05;0.0669281;7.05872;
8.48751e-05;0.0718638;7.04903;
8.49751e-05;0.0668664;7.03935;
8.50751e-05;0.0717884;7.02969;
8.51751e-05;0.0668048;7.02005;
8.52751e-05;0.0717131;7.01041;
8.53751e-05;0.0667432;7.00079;
8.54751e-05;0.0716379;6.99119;
8.55751e-05;0.0666816;6.98159;
8.56751e-05;0.0715627;6.97201;
8.57751e-05;0.06662;6.96244;
8.58751e-05;0.0714876;6.95289;
8.59751e-05;0.0665585;6.94335;
8.60751e-05;0.0714126;6.93382;
8.61751e-05;0.066497;6.92431;
8.62751e-05;0.0713377;6.91481;
8.63751e-05;0.0664356;6.90532;
8.64751e-05;0.0712628;6.89584;
8.65751e-05;0.0663742;6.88638;
8.66751e-05;0.071188;6.87693;
8.67751e-05;0.0663128;6.8675;
8.68751e-05;0.0711133;6.85807;
8.69751e-05;0.0662514;6.84866;
8.70751e-05;0.0710387;6.83927;
8.71751e-05;0.0661901;6.82988;
8.72751e-05;0.0709641;6.82051;
8.73751e-05;0.0661288;6.81115;
8.74751e-05;0.0708897;6.80181;
8.75751e-05;0.0660675;6.79247;
8.76751e-05;0.0708152;6.78316;
8.77751e-05;0.0660063;6.77385;
8.78751e-05;0.0707409;6.76456;
8.79751e-05;0.065945;6.75527;
8.80751e-05;0.0706667;6.74601;
8.81751e-05;0.0658839;6.73675;
8.82751e-05;0.0705925;6.72751;
8.83751e-05;0.0658227;6.71828;
8.84751e-05;0.0705184;6.70906;
8.85751e-05;0.0657616;6.69986;
8.86751e-05;0.0704443;6.69067;
8.87751e-05;0.0657005;6.68149;
8.88751e-05;0.0703704;6.67232;
8.89751e-05;0.0656395;6.66317;
8.90751e-05;0.0702965;6.65403;
8.91751e-05;0.0655784;6.6449;
8.92751e-05;0.0702227;6.63578;
8.93751e-05;0.0655174;6.62668;
8.94751e-05;0.070149;6.61759;
8.95751e-05;0.0654565;6.60851;
8.96751e-05;0.0700753;6.59945;
8.97751e-05;0.0653956;6.59039;
8.98751e-05;0.0700017;6.58135;
8.99751e-05;0.0653347;6.57233;
9.00751e-05;0.0699282;6.56331;
9.01751e-05;0.0652738;6.55431;
9.02751e-05;0.0698547;6.54532;
9.03751e-05;0.065213;6.53634;
9.04751e-05;0.0697814;6.52737;
9.05751e-05;0.0651522;6.51842;
9.06751e-05;0.0697081;6.50948;
9.07751e-05;0.0650914;6.50055;
9.08751e-05;0.0696349;6.49163;
9.09751e-05;0.0650307;6.48273;
9.10751e-05;0.0695617;6.47384;
9.11751e-05;0.06497;6.46496;
9.12751e-05;0.0694886;6.45609;
9.13751e-05;0.0649093;6.44724;
9.14751e-05;0.0694156;6.43839;
9.15751e-05;0.0648487;6.42956;
9.16751e-05;0.0693427;6.42075;
9.17751e-05;0.064788;6.41194;
9.18751e-05;0.0692698;6.40315;
9.19751e-05;0.0647275;6.39436;
9.20751e-05;0.0691971;6.38559;
9.21751e-05;0.0646669;6.37684;
9.22751e-05;0.0691243;6.36809;
9.23751e-05;0.0646064;6.35936;
9.24751e-05;0.0690517;6.35064;
9.25751e-05;0.064546;6.34193;
9.26751e-05;0.0689791;6.33323;
9.27751e-05;0.0644855;6.32454;
9.28751e-05;0.0689066;6.31587;
9.29751e-05;0.0644251;6.30721;
9.30751e-05;0.0688342;6.29856;
9.31751e-05;0.0643647;6.28992;
9.32751e-05;0.0687619;6.2813;
9.33751e-05;0.0643044;6.27268;
9.34751e-05;0.0686896;6.26408;
9.35751e-05;0.0641792;6.25549;
9.36751e-05;0.0686151;6.24691;
9.37751e-05;0.0641839;6.23835;
9.38751e-05;0.0685452;6.22979;
9.39751e-05;0.0640602;6.22125;
9.40751e-05;0.0684709;6.21272;
9.41751e-05;0.063999;6.2042;
9.42751e-05;0.0683988;6.19569;
9.43751e-05;0.0639395;6.1872;
9.44751e-05;0.0683269;6.17872;
9.45751e-05;0.0638802;6.17024;
9.46751e-05;0.068255;6.16178;
9.47751e-05;0.0638208;6.15334;
9.48751e-05;0.0681832;6.1449;
9.49751e-05;0.0637615;6.13647;
9.50751e-05;0.0681114;6.12806;
9.51751e-05;0.0637022;6.11966;
9.52751e-05;0.0680398;6.11127;
9.53751e-05;0.063643;6.10289;
9.54751e-05;0.0679682;6.09452;
9.55751e-05;0.0635837;6.08616;
9.56751e-05;0.0678966;6.07782;
9.57751e-05;0.0635245;6.06949;
9.58751e-05;0.0678252;6.06117;
9.59751e-05;0.0634653;6.05286;
9.60751e-05;0.0677538;6.04456;
9.61751e-05;0.0634062;6.03627;
9.62751e-05;0.0676825;6.028;
9.63751e-05;0.063347;6.01973;
9.64751e-05;0.0676112;6.01148;
9.65751e-05;0.0632879;6.00324;
9.66751e-05;0.06754;5.99501;
9.67751e-05;0.0632289;5.98679;
9.68751e-05;0.0674689;5.97858;
9.69751e-05;0.0631698;5.97039;
9.70751e-05;0.0673979;5.9622;
9.71751e-05;0.0631108;5.95403;
9.72751e-05;0.0673269;5.94587;
9.73751e-05;0.0630518;5.93772;
9.74751e-05;0.067256;5.92958;
9.75751e-05;0.0629928;5.92145;
9.76751e-05;0.0671852;5.91333;
9.77751e-05;0.0629339;5.90523;
9.78751e-05;0.0671144;5.89713;
9.79751e-05;0.0628749;5.88905;
9.80751e-05;0.0670437;5.88098;
9.81751e-05;0.0628161;5.87292;
9.82751e-05;0.0669731;5.86487;
9.83751e-05;0.0627572;5.85683;
9.84751e-05;0.0669025;5.8488;
9.85751e-05;0.0626984;5.84079;
9.86751e-05;0.0668321;5.83278;
9.87751e-05;0.0626396;5.82479;
9.88751e-05;0.0667616;5.8168;
9.89751e-05;0.0625808;5.80883;
9.90751e-05;0.0666913;5.80087;
9.91751e-05;0.0625221;5.79292;
9.92751e-05;0.066621;5.78498;
9.93751e-05;0.0624633;5.77705;
9.94751e-05;0.0665508;5.76913;
9.95751e-05;0.0624047;5.76123;
9.96751e-05;0.0664807;5.75333;
9.97751e-05;0.062346;5.74545;
9.98751e-05;0.0664106;5.73757;
9.99751e-05;0.0622874;5.72971;
0.000100075;0.0663406;5.72186;
0.000100175;0.0622288;5.71402;
0.000100275;0.0662707;5.70619;
0.000100375;0.0621702;5.69837;
0.000100475;0.0662008;5.69056;
0.000100575;0.0621117;5.68276;
0.000100675;0.066131;5.67497;
0.000100775;0.0620532;5.6672;
0.000100875;0.0660613;5.65943;
0.000100975;0.0619947;5.65167;
0.000101075;0.0659916;5.64393;
0.000101175;0.0619362;5.6362;
0.000101275;0.065922;5.62847;
0.000101375;0.0618778;5.62076;
0.000101475;0.0658525;5.61306;
0.000101575;0.0618194;5.60537;
0.000101675;0.0657831;5.59769;
0.000101775;0.0617611;5.59002;
0.000101875;0.0657137;5.58236;
0.000101975;0.0617027;5.57471;
0.000102075;0.0656444;5.56707;
0.000102175;0.0616444;5.55944;
0.000102275;0.0655751;5.55183;
0.000102375;0.0615862;5.54422;
0.000102475;0.0655059;5.53662;
0.000102575;0.0615279;5.52904;
0.000102675;0.0654368;5.52146;
0.000102775;0.0614697;5.5139;
0.000102875;0.0653678;5.50634;
0.000102975;0.0614116;5.4988;
0.000103075;0.0652988;5.49127;
0.000103175;0.0613534;5.48374;
0.000103275;0.0652299;5.47623;
0.000103375;0.0612953;5.46873;
0.000103475;0.0651611;5.46124;
0.000103575;0.0612373;5.45375;
0.000103675;0.0650923;5.44628;
0.000103775;0.0611792;5.43882;
0.000103875;0.0650236;5.43137;
0.000103975;0.0611212;5.42393;
0.000104075;0.064955;5.4165;
0.000104175;0.0610632;5.40908;
0.000104275;0.0648864;5.40167;
0.000104375;0.0610053;5.39427;
0.000104475;0.0648179;5.38688;
0.000104575;0.0609474;5.3795;
0.000104675;0.0647495;5.37214;
0.000104775;0.0608895;5.36478;
0.000104875;0.0646811;5.35743;
0.000104975;0.0608316;5.35009;
0.000105075;0.0646128;5.34276;
0.000105175;0.0607738;5.33544;
0.000105275;0.0645446;5.32814;
0.000105375;0.060716;5.32084;
0.000105475;0.0644764;5.31355;
0.000105575;0.0606583;5.30627;
0.000105675;0.0644083;5.29901;
0.000105775;0.0606006;5.29175;
0.000105875;0.0643403;5.2845;
0.000105975;0.0605429;5.27726;
0.000106075;0.0642723;5.27003;
0.000106175;0.0604852;5.26282;
0.000106275;0.0642044;5.25561;
0.000106375;0.0604276;5.24841;
0.000106475;0.0641366;5.24122;
0.000106575;0.06037;5.23405;
0.000106675;0.0640688;5.22688;
0.000106775;0.0603125;5.21972;
0.000106875;0.0640011;5.21257;
0.000106975;0.060255;5.20543;
0.000107075;0.0639335;5.1983;
0.000107175;0.0601975;5.19118;
0.000107275;0.0638659;5.18408;
0.000107375;0.06014;5.17698;
0.000107475;0.0637984;5.16989;
0.000107575;0.0600826;5.16281;
0.000107675;0.063731;5.15574;
0.000107775;0.0600253;5.14868;
0.000107875;0.0636636;5.14163;
0.000107975;0.0599679;5.13459;
0.000108075;0.0635963;5.12756;
0.000108175;0.0599106;5.12054;
0.000108275;0.0635291;5.11352;
0.000108375;0.0598533;5.10652;
0.000108475;0.0634619;5.09953;
0.000108575;0.0597961;5.09255;
0.000108675;0.0633948;5.08558;
0.000108775;0.0597389;5.07861;
0.000108875;0.0633278;5.07166;
0.000108975;0.0596817;5.06471;
0.000109075;0.0632608;5.05778;
0.000109175;0.0596246;5.05086;
0.000109275;0.0631939;5.04394;
0.000109375;0.0595675;5.03703;
0.000109475;0.0631271;5.03014;
0.000109575;0.0595104;5.02325;
0.000109675;0.0630603;5.01637;
0.000109775;0.0594534;5.00951;
0.000109875;0.0629936;5.00265;
0.000109975;0.0593964;4.9958;
0.000110075;0.062927;4.98896;
0.000110175;0.0593394;4.98213;
0.000110275;0.0628604;4.97531;
0.000110375;0.0592825;4.9685;
0.000110475;0.0627939;4.9617;
0.000110575;0.0592256;4.9549;
0.000110675;0.0627275;4.94812;
0.000110775;0.0591687;4.94135;
0.000110875;0.0626611;4.93458;
0.000110975;0.0591119;4.92783;
0.000111075;0.0625948;4.92108;
0.000111175;0.0590551;4.91435;
0.000111275;0.0625286;4.90762;
0.000111375;0.0589984;4.9009;
0.000111475;0.0624624;4.89419;
0.000111575;0.0589417;4.8875;
0.000111675;0.0623963;4.88081;
0.000111775;0.058885;4.87413;
0.000111875;0.0623303;4.86745;
0.000111975;0.0588284;4.86079;
0.000112075;0.0622643;4.85414;
0.000112175;0.0587718;4.84749;
0.000112275;0.0621984;4.84086;
0.000112375;0.0587152;4.83423;
0.000112475;0.0621325;4.82762;
0.000112575;0.0586587;4.82101;
0.000112675;0.0620668;4.81441;
0.000112775;0.0586022;4.80782;
0.000112875;0.062001;4.80124;
0.000112975;0.0585457;4.79467;
0.000113075;0.0619354;4.78811;
0.000113175;0.0584893;4.78156;
0.000113275;0.0618698;4.77501;
0.000113375;0.0584329;4.76848;
0.000113475;0.0618043;4.76195;
0.000113575;0.0583766;4.75544;
0.000113675;0.0617388;4.74893;
0.000113775;0.0583203;4.74243;
0.000113875;0.0616735;4.73594;
0.000113975;0.058264;4.72946;
0.000114075;0.0616081;4.72299;
0.000114175;0.0582078;4.71653;
0.000114275;0.0615429;4.71007;
0.000114375;0.0581516;4.70363;
0.000114475;0.0614777;4.69719;
0.000114575;0.0580954;4.69076;
0.000114675;0.0614126;4.68434;
0.000114775;0.0580393;4.67793;
0.000114875;0.0613475;4.67153;
0.000114975;0.0579832;4.66514;
0.000115075;0.0612825;4.65876;
0.000115175;0.0579272;4.65238;
0.000115275;0.0612176;4.64602;
0.000115375;0.0578711;4.63966;
0.000115475;0.0611527;4.63331;
0.000115575;0.0578152;4.62697;
0.000115675;0.0610879;4.62064;
0.000115775;0.0577592;4.61432;
0.000115875;0.0610232;4.60801;
0.000115975;0.0577033;4.6017;
0.000116075;0.0609585;4.59541;
0.000116175;0.0576475;4.58912;
0.000116275;0.0608939;4.58284;
0.000116375;0.0575917;4.57657;
0.000116475;0.0608293;4.57031;
0.000116575;0.0575359;4.56406;
0.000116675;0.0607649;4.55782;
0.000116775;0.0574801;4.55158;
0.000116875;0.0607005;4.54536;
0.000116975;0.0574244;4.53914;
0.000117075;0.0606361;4.53293;
0.000117175;0.0573688;4.52673;
0.000117275;0.0605718;4.52054;
0.000117375;0.0573131;4.51435;
0.000117475;0.0605076;4.50818;
0.000117575;0.0572575;4.50201;
0.000117675;0.0604435;4.49585;
0.000117775;0.057202;4.4897;
0.000117875;0.0603794;4.48356;
0.000117975;0.0571465;4.47743;
0.000118075;0.0603153;4.4713;
0.000118175;0.057091;4.46519;
0.000118275;0.0602514;4.45908;
0.000118375;0.0570356;4.45298;
0.000118475;0.0601875;4.44689;
0.000118575;0.0569802;4.44081;
0.000118675;0.0601236;4.43474;
0.000118775;0.0569248;4.42867;
0.000118875;0.0600599;4.42261;
0.000118975;0.0568695;4.41656;
0.000119075;0.0599962;4.41052;
0.000119175;0.0568142;4.40449;
0.000119275;0.0599325;4.39847;
0.000119375;0.0567589;4.39245;
0.000119475;0.0598689;4.38645;
0.000119575;0.0567037;4.38045;
0.000119675;0.0598054;4.37446;
0.000119775;0.0566486;4.36848;
0.000119875;0.059742;4.3625;
0.000119975;0.0565934;4.35654;
0.000120075;0.0596786;4.35058;
0.000120175;0.0565383;4.34463;
0.000120275;0.0596152;4.33869;
0.000120375;0.0564832;4.33276;
0.000120475;0.0595519;4.32683;
0.000120575;0.0564281;4.32091;
0.000120675;0.0594884;4.31501;
0.000120775;0.0563728;4.30911;
0.000120875;0.0594255;4.30321;
0.000120888;0.0578481;4.30248;
0.000120913;0.0578405;4.30101;
0.000120919;0.0578487;4.30064;
0.000120931;0.057868;4.2999;
0.000120953;0.0580013;4.29861;
0.000120972;5.5933;4.29823;
0.000120986;11.1246;4.29901;
0.00012099;11.3636;4.29938;
0.000120992;11.2822;4.29962;
0.000120994;11.3267;4.29977;
0.000120995;11.333;4.29987;
0.000120996;11.3313;4.29996;
0.000120997;11.3391;4.30005;
0.000120998;11.3405;4.30013;
0.000120999;11.3464;4.30026;
0.000121;11.3489;4.30039;
0.000121002;11.3544;4.30055;
0.000121004;11.3575;4.30079;
0.000121007;11.3631;4.30109;
0.000121012;11.3653;4.30152;
0.000121017;11.369;4.30199;
0.000121024;11.3692;4.30268;
0.00012103;11.3711;4.30334;
0.000121042;11.3701;4.30451;
0.000121054;11.3715;4.30563;
0.000121077;11.3702;4.30787;
0.000121107;11.3715;4.31084;
0.000121168;11.3703;4.31678;
0.000121268;11.3717;4.32655;
0.000121368;11.3705;4.33632;
0.000121468;11.3719;4.34607;
0.000121568;11.3707;4.35581;
0.000121668;11.3722;4.36553;
0.000121768;11.3709;4.37524;
0.000121868;11.3724;4.38494;
0.000121968;11.3711;4.39462;
0.000122068;11.3726;4.40429;
0.000122168;11.3713;4.41395;
0.000122249;11.3728;4.42184;
0.00012233;11.3715;4.42959;
0.00012243;11.373;4.43921;
0.00012253;11.3717;4.44882;
0.00012263;11.3732;4.45842;
0.00012273;11.3719;4.468;
0.00012283;11.3734;4.47757;
0.00012293;11.3721;4.48713;
0.00012303;11.3736;4.49667;
0.00012313;11.3724;4.5062;
0.00012323;11.3738;4.51572;
0.00012333;11.3726;4.52522;
0.00012343;11.374;4.53471;
0.00012353;11.3728;4.54419;
0.00012363;11.3742;4.55366;
0.00012373;11.373;4.56311;
0.00012383;11.3744;4.57255;
0.00012393;11.3732;4.58197;
0.00012403;11.3747;4.59139;
0.00012413;11.3734;4.60079;
0.00012423;11.3749;4.61018;
0.00012433;11.3736;4.61955;
0.00012443;11.3751;4.62891;
0.00012453;11.3738;4.63826;
0.00012463;11.3753;4.6476;
0.00012473;11.374;4.65692;
0.00012483;11.3755;4.66623;
0.00012493;11.3742;4.67553;
0.00012503;11.3757;4.68482;
0.00012513;11.3744;4.69409;
0.00012523;11.3759;4.70335;
0.00012533;11.3747;4.7126;
0.00012543;11.3761;4.72183;
0.00012553;11.3749;4.73105;
0.00012563;11.3763;4.74026;
0.00012573;11.3751;4.74946;
0.00012583;11.3765;4.75864;
0.00012593;11.3753;4.76781;
0.00012603;11.3767;4.77697;
0.00012613;11.3755;4.78612;
0.00012623;11.377;4.79525;
0.00012633;11.3757;4.80437;
0.00012643;11.3772;4.81348;
0.00012653;11.3759;4.82258;
0.00012663;11.3774;4.83166;
0.00012673;11.3761;4.84073;
0.00012683;11.3776;4.84979;
0.00012693;11.3763;4.85884;
0.00012703;11.3778;4.86787;
0.00012713;11.3765;4.8769;
0.00012723;11.378;4.8859;
0.00012733;11.3767;4.8949;
0.00012743;11.3782;4.90389;
0.00012753;11.3769;4.91286;
0.00012763;11.3784;4.92182;
0.00012773;11.3771;4.93077;
0.00012783;11.3786;4.9397;
0.00012793;11.3773;4.94863;
0.00012803;11.3788;4.95754;
0.00012813;11.3775;4.96644;
0.00012823;11.379;4.97532;
0.00012833;11.3777;4.9842;
0.00012843;11.3792;4.99306;
0.00012853;11.3779;5.00191;
0.00012863;11.3794;5.01075;
0.00012873;11.3781;5.01957;
0.00012883;11.3796;5.02839;
0.00012893;11.3783;5.03719;
0.00012903;11.3798;5.04598;
0.00012913;11.3785;5.05476;
0.00012923;11.38;5.06352;
0.00012933;11.3787;5.07228;
0.00012943;11.3802;5.08102;
0.00012953;11.3789;5.08975;
0.00012963;11.3804;5.09846;
0.00012973;11.3791;5.10717;
0.00012983;11.3806;5.11586;
0.00012993;11.3793;5.12455;
0.00013003;11.3808;5.13322;
0.00013013;11.3795;5.14187;
0.00013023;11.381;5.15052;
0.00013033;11.3797;5.15916;
0.00013043;11.3812;5.16778;
0.00013053;11.3799;5.17639;
0.00013063;11.3814;5.18499;
0.00013073;11.3801;5.19357;
0.00013083;11.3816;5.20215;
0.00013093;11.3803;5.21071;
0.00013103;11.3818;5.21927;
0.00013113;11.3805;5.22781;
0.00013123;11.382;5.23633;
0.00013133;11.3807;5.24485;
0.00013143;11.3822;5.25336;
0.00013153;11.3809;5.26185;
0.00013163;11.3824;5.27033;
0.00013173;11.3811;5.2788;
0.00013183;11.3826;5.28726;
0.00013193;11.3813;5.29571;
0.00013203;11.3828;5.30414;
0.00013213;11.3815;5.31257;
0.00013223;11.383;5.32098;
0.00013233;11.3817;5.32938;
0.00013243;11.3832;5.33777;
0.00013253;11.3819;5.34615;
0.00013263;11.3834;5.35452;
0.00013273;11.3821;5.36287;
0.00013283;11.3836;5.37121;
0.00013293;11.3823;5.37955;
0.00013303;11.3838;5.38787;
0.00013313;11.3825;5.39618;
0.00013323;11.384;5.40447;
0.00013333;11.3827;5.41276;
0.00013343;11.3842;5.42104;
0.00013353;11.3829;5.4293;
0.00013363;11.3844;5.43755;
0.00013373;11.383;5.44579;
0.00013383;11.3846;5.45402;
0.00013393;11.3832;5.46224;
0.00013403;11.3848;5.47045;
0.00013413;11.3834;5.47865;
0.00013423;11.385;5.48683;
0.00013433;11.3836;5.49501;
0.00013443;11.3852;5.50317;
0.00013453;11.3838;5.51132;
0.00013463;11.3854;5.51946;
0.00013473;11.384;5.52759;
0.00013483;11.3856;5.53571;
0.00013493;11.3842;5.54381;
0.00013503;11.3857;5.55191;
0.00013513;11.3844;5.55999;
0.00013523;11.3859;5.56807;
0.00013533;11.3846;5.57613;
0.00013543;11.3861;5.58418;
0.00013553;11.3848;5.59222;
0.00013563;11.3863;5.60025;
0.00013573;11.385;5.60827;
0.00013583;11.3865;5.61628;
0.00013593;11.3851;5.62427;
0.00013603;11.3867;5.63226;
0.00013613;11.3853;5.64023;
0.00013623;11.3869;5.6482;
0.00013633;11.3855;5.65615;
0.00013643;11.3871;5.66409;
0.00013653;11.3857;5.67202;
0.00013663;11.3873;5.67994;
0.00013673;11.3859;5.68785;
0.00013683;11.3875;5.69575;
0.00013693;11.3861;5.70364;
0.00013703;11.3877;5.71152;
0.00013713;11.3863;5.71938;
0.00013723;11.3879;5.72724;
0.00013733;11.3865;5.73508;
0.00013743;11.388;5.74292;
0.00013753;11.3867;5.75074;
0.00013763;11.3882;5.75855;
0.00013773;11.3868;5.76635;
0.00013783;11.3884;5.77414;
0.00013793;11.387;5.78192;
0.00013803;11.3886;5.78969;
0.00013813;11.3872;5.79745;
0.00013823;11.3888;5.8052;
0.00013833;11.3874;5.81294;
0.00013843;11.389;5.82067;
0.00013853;11.3876;5.82838;
0.00013863;11.3892;5.83609;
0.00013873;11.3878;5.84378;
0.00013883;11.3894;5.85147;
0.00013893;11.388;5.85914;
0.00013903;11.3895;5.86681;
0.00013913;11.3881;5.87446;
0.00013923;11.3897;5.8821;
0.00013933;11.3883;5.88974;
0.00013943;11.3899;5.89736;
0.00013953;11.3885;5.90497;
0.00013963;11.3901;5.91257;
0.00013973;11.3887;5.92016;
0.00013983;11.3903;5.92774;
0.00013993;11.3889;5.93531;
0.00014003;11.3905;5.94287;
0.00014013;11.3891;5.95042;
0.00014023;11.3907;5.95796;
0.00014033;11.3892;5.96549;
0.00014043;11.3909;5.97301;
0.00014053;11.3894;5.98052;
0.00014063;11.391;5.98801;
0.00014073;11.3896;5.9955;
0.00014083;11.3912;6.00298;
0.00014093;11.3898;6.01044;
0.00014103;11.3914;6.0179;
0.00014113;11.39;6.02535;
0.00014123;11.3916;6.03278;
0.00014133;11.3902;6.04021;
0.00014143;11.3918;6.04763;
0.00014153;11.3903;6.05503;
