time;V(U_a);V(U_o);
0.00331172;3.60811;10.4767;
0.00332172;3.21981;10.4767;
0.00333172;2.83156;10.4767;
0.00334172;2.44334;10.4767;
0.00335172;2.05516;10.4767;
0.00336172;1.66701;10.4767;
0.00337172;1.27891;10.4767;
0.00338172;0.890845;10.4767;
0.00339172;0.502823;10.4767;
0.00340172;0.114834;10.4767;
0.00341172;-0.273111;10.4767;
0.00342172;-0.661022;10.4767;
0.00343172;-1.04889;10.4767;
0.00344172;-1.43672;10.4767;
0.00345172;-1.82451;10.4767;
0.00346172;-2.21227;10.4767;
0.00347172;-2.59998;10.4767;
0.00348172;-2.98766;10.4767;
0.00349172;-3.37529;10.4767;
0.00350172;-3.76287;10.4754;
0.0035082;-4.01392;10.4715;
0.00351551;-4.29674;10.4619;
0.00352242;-4.56417;10.4435;
0.00352527;-4.67408;10.4271;
0.00352567;-4.68965;10.4235;
0.00352648;-4.72079;10.4142;
0.00352689;-4.73647;10.4077;
0.0035276;-4.76373;10.3893;
0.00352785;-4.77367;10.3765;
0.00352802;-4.78015;10.3621;
0.00352811;-4.78399;10.3476;
0.00352817;-4.7865;10.3324;
0.00352821;-4.78836;10.3156;
0.00352824;-4.78996;10.2957;
0.00352827;-4.7919;10.2651;
0.0035283;-4.79485;10.2056;
0.00352833;-4.79735;10.1412;
0.00352837;-4.80017;10.0503;
0.00352841;-4.80313;9.93606;
0.00352846;-4.80797;9.72096;
0.00352852;-4.81436;9.3962;
0.00352859;-4.8243;8.79956;
0.00352864;-4.83106;8.31134;
0.00352869;-4.83677;7.76404;
0.00352875;-4.84094;7.04889;
0.00352881;-4.84266;6.28641;
0.00352887;-4.84368;5.56196;
0.00352894;-4.84515;4.68348;
0.00352901;-4.8466;3.77183;
0.00352916;-4.84859;1.94473;
0.00352932;-4.84958;-0.0170081;
0.00352963;-4.84819;-3.95799;
0.00352989;-4.84374;-7.12565;
0.00353002;-4.84006;-8.86615;
0.0035301;-4.83749;-9.88763;
0.00353015;-4.82977;-10.3486;
0.00353018;-4.81424;-10.3805;
0.00353021;-4.80185;-10.3961;
0.00353022;-4.7993;-10.3999;
0.00353024;-4.79668;-10.4047;
0.00353026;-4.79516;-10.4088;
0.00353027;-4.79459;-10.4113;
0.00353028;-4.79429;-10.4133;
0.00353029;-4.79406;-10.4155;
0.0035303;-4.79389;-10.4178;
0.00353032;-4.7937;-10.4199;
0.00353033;-4.79345;-10.422;
0.00353035;-4.79308;-10.424;
0.00353037;-4.79251;-10.4263;
0.00353039;-4.79167;-10.4287;
0.00353043;-4.79027;-10.4319;
0.00353046;-4.78898;-10.4343;
0.0035305;-4.78744;-10.4369;
0.00353054;-4.78575;-10.4395;
0.0035306;-4.78345;-10.4426;
0.0035307;-4.77942;-10.4471;
0.00353081;-4.77517;-10.4509;
0.00353098;-4.7688;-10.4553;
0.0035313;-4.75608;-10.4615;
0.00353196;-4.73064;-10.4683;
0.00353255;-4.70771;-10.4719;
0.00353373;-4.66183;-10.4754;
0.00353481;-4.61983;-10.4765;
0.00353653;-4.55307;-10.4772;
0.00353826;-4.48603;-10.4774;
0.00354127;-4.36906;-10.4775;
0.00354498;-4.22493;-10.4774;
0.0035524;-3.93669;-10.4774;
0.0035624;-3.54833;-10.4774;
0.0035724;-3.16001;-10.4774;
0.0035824;-2.77173;-10.4773;
0.0035924;-2.38349;-10.4773;
0.0036024;-1.9953;-10.4773;
0.0036124;-1.60714;-10.4772;
0.0036224;-1.21902;-10.4772;
0.0036324;-0.83094;-10.4772;
0.0036424;-0.442906;-10.4771;
0.0036524;-0.0549052;-10.4771;
0.0036624;0.333049;-10.4771;
0.0036724;0.72097;-10.477;
0.0036824;1.10884;-10.477;
0.0036924;1.49668;-10.477;
0.0037024;1.88448;-10.4769;
0.0037124;2.27224;-10.4769;
0.0037224;2.65995;-10.4769;
0.0037324;3.04763;-10.4768;
0.0037424;3.43527;-10.4768;
0.00375113;3.7736;-10.4754;
0.00375788;4.03526;-10.471;
0.00376525;4.32053;-10.4608;
0.00377321;4.62795;-10.4356;
0.00377616;4.74162;-10.4049;
0.00377627;4.7462;-10.4024;
0.00377651;4.75536;-10.3963;
0.00377699;4.77369;-10.3758;
0.00377705;4.77626;-10.3709;
0.00377719;4.78149;-10.3567;
0.00377725;4.78428;-10.3445;
0.0037773;4.78627;-10.3317;
0.00377734;4.78795;-10.3165;
0.00377736;4.78955;-10.2971;
0.00377739;4.79147;-10.2669;
0.00377743;4.79443;-10.208;
0.00377746;4.79702;-10.1417;
0.0037775;4.79986;-10.05;
0.00377753;4.80283;-9.93543;
0.00377759;4.80767;-9.71987;
0.00377764;4.81408;-9.39437;
0.00377772;4.82404;-8.79521;
0.00377777;4.83072;-8.31143;
0.00377782;4.83639;-7.76571;
0.00377787;4.84049;-7.05639;
0.00377794;4.84217;-6.29712;
0.00377799;4.84315;-5.58094;
0.00377807;4.84458;-4.71073;
0.00377814;4.84598;-3.80921;
0.00377829;4.84789;-2.00619;
0.00377844;4.84882;-0.0786188;
0.00377876;4.84738;3.77643;
0.00377914;4.83962;8.43034;
0.0037793;4.83222;10.336;
0.00377936;4.80127;10.3954;
0.00377941;4.79251;10.4084;
0.00377942;4.79226;10.4106;
0.00377943;4.79223;10.4123;
0.00377944;4.7923;10.414;
0.00377945;4.79245;10.4161;
0.00377946;4.79257;10.4178;
0.00377948;4.79264;10.4197;
0.00377949;4.79259;10.4215;
0.00377951;4.79237;10.4235;
0.00377952;4.79195;10.4255;
0.00377955;4.79112;10.4279;
0.00377959;4.78957;10.4314;
0.00377962;4.7882;10.4338;
0.00377965;4.78675;10.4362;
0.00377969;4.78537;10.4383;
0.00377974;4.78327;10.4412;
0.00377982;4.78022;10.4448;
0.00377991;4.77672;10.4482;
0.00378003;4.77209;10.4519;
0.00378027;4.76285;10.4574;
0.00378064;4.74853;10.4631;
0.00378116;4.72816;10.468;
0.00378221;4.68741;10.4732;
0.00378322;4.64801;10.475;
0.00378467;4.59189;10.4761;
0.00378617;4.53347;10.4765;
0.00378855;4.44112;10.4766;
0.00379148;4.32725;10.4767;
0.00379689;4.11733;10.4767;
0.0038058;3.77116;10.4767;
0.0038158;3.38285;10.4767;
0.0038258;2.99457;10.4767;
0.0038358;2.60634;10.4767;
0.0038458;2.21814;10.4767;
0.0038558;1.82999;10.4767;
0.0038658;1.44186;10.4767;
0.0038758;1.05379;10.4767;
0.0038858;0.665742;10.4767;
0.0038958;0.277742;10.4767;
0.0039058;-0.110224;10.4767;
0.0039158;-0.498147;10.4767;
0.0039258;-0.886036;10.4767;
0.0039358;-1.27388;10.4767;
0.0039458;-1.66169;10.4767;
0.0039558;-2.04946;10.4767;
0.0039658;-2.43719;10.4767;
0.0039758;-2.82488;10.4767;
0.0039858;-3.21254;10.4767;
0.0039958;-3.60015;10.4765;
0.004002;-3.84052;10.4747;
0.00400953;-4.13188;10.4682;
0.00401607;-4.38532;10.4574;
0.00402395;-4.68938;10.4234;
0.00402416;-4.69755;10.4214;
0.00402458;-4.71387;10.4165;
0.00402543;-4.74648;10.4024;
0.0040255;-4.74931;10.4007;
0.00402565;-4.75498;10.3968;
0.00402594;-4.76632;10.3865;
0.00402601;-4.76902;10.3833;
0.00402615;-4.77446;10.3751;
0.00402633;-4.78136;10.3582;
0.00402641;-4.78459;10.3445;
0.00402646;-4.78686;10.3294;
0.0040265;-4.78859;10.3128;
0.00402652;-4.79018;10.2922;
0.00402655;-4.79224;10.2586;
0.00402659;-4.79511;10.199;
0.00402662;-4.7975;10.1364;
0.00402665;-4.80025;10.0466;
0.00402669;-4.80333;9.92672;
0.00402674;-4.80822;9.70784;
0.0040268;-4.81474;9.37461;
0.00402688;-4.82493;8.75618;
0.00402693;-4.83149;8.27486;
0.00402697;-4.83713;7.71864;
0.00402703;-4.84103;7.01606;
0.00402709;-4.8427;6.24214;
0.00402715;-4.84371;5.53069;
0.00402723;-4.84533;4.56557;
0.0040273;-4.84673;3.66368;
0.00402745;-4.84864;1.85618;
0.00402761;-4.8496;-0.189739;
0.00402794;-4.84783;-4.30062;
0.00402813;-4.8446;-6.63625;
0.00402827;-4.8411;-8.40673;
0.00402835;-4.83877;-9.38794;
0.00402839;-4.83727;-9.96265;
0.00402842;-4.83539;-10.2969;
0.00402844;-4.82528;-10.3589;
0.00402846;-4.8107;-10.3837;
0.00402848;-4.8051;-10.3909;
0.00402849;-4.80099;-10.3967;
0.00402851;-4.7978;-10.402;
0.00402853;-4.79535;-10.4079;
0.00402854;-4.7947;-10.4108;
0.00402855;-4.79441;-10.4127;
0.00402857;-4.79418;-10.4149;
0.00402858;-4.794;-10.4172;
0.00402859;-4.79381;-10.4193;
0.00402861;-4.79356;-10.4215;
0.00402863;-4.7932;-10.4236;
0.00402865;-4.79264;-10.4258;
0.00402867;-4.79183;-10.4283;
0.0040287;-4.79048;-10.4314;
0.00402874;-4.78917;-10.4339;
0.00402877;-4.78764;-10.4366;
0.00402882;-4.78595;-10.4392;
0.00402887;-4.78373;-10.4423;
0.00402898;-4.77939;-10.4471;
0.00402909;-4.77525;-10.4508;
0.00402926;-4.76881;-10.4553;
0.00402959;-4.75594;-10.4616;
0.00403017;-4.73334;-10.4678;
0.00403077;-4.71005;-10.4716;
0.00403184;-4.6684;-10.475;
0.00403297;-4.62475;-10.4764;
0.00403456;-4.56294;-10.4771;
0.00403631;-4.49506;-10.4774;
0.00403905;-4.38861;-10.4775;
0.00404268;-4.24738;-10.4774;
0.00404977;-3.97209;-10.4774;
0.00405977;-3.58373;-10.4774;
0.00406977;-3.19541;-10.4774;
0.00407977;-2.80713;-10.4773;
0.00408977;-2.41888;-10.4773;
0.00409977;-2.03069;-10.4773;
0.00410977;-1.64252;-10.4772;
0.00411977;-1.2544;-10.4772;
0.00412977;-0.866318;-10.4772;
0.00413977;-0.47828;-10.4771;
0.00414977;-0.0902754;-10.4771;
0.00415977;0.297683;-10.4771;
0.00416977;0.685607;-10.477;
0.00417977;1.07348;-10.477;
0.00418977;1.46133;-10.477;
0.00419977;1.84913;-10.4769;
0.00420977;2.23689;-10.4769;
0.00421977;2.62461;-10.4769;
0.00422977;3.01229;-10.4768;
0.00423977;3.39993;-10.4768;
0.00424977;3.7875;-10.4752;
0.00425659;4.05158;-10.4706;
0.00426406;4.34103;-10.4598;
0.00427117;4.61557;-10.4373;
0.00427197;4.64642;-10.4325;
0.00427356;4.7081;-10.4184;
0.00427371;4.71363;-10.4167;
0.00427399;4.72469;-10.4128;
0.00427457;4.7468;-10.4023;
0.0042751;4.76729;-10.3855;
0.00427519;4.7707;-10.3811;
0.00427537;4.77756;-10.3689;
0.00427545;4.78107;-10.3594;
0.00427555;4.78488;-10.3431;
0.0042756;4.78717;-10.3271;
0.00427564;4.78896;-10.3089;
0.00427566;4.79064;-10.2862;
0.00427569;4.79291;-10.2468;
0.00427573;4.79576;-10.1845;
0.00427576;4.79817;-10.1175;
0.00427579;4.80086;-10.0259;
0.00427584;4.80458;-9.87561;
0.00427589;4.81001;-9.62252;
0.00427595;4.8172;-9.23894;
0.00427604;4.82892;-8.46847;
0.00427609;4.83565;-7.8773;
0.00427615;4.84051;-7.14593;
0.00427622;4.84249;-6.34934;
0.00427628;4.84344;-5.61014;
0.00427635;4.84476;-4.79472;
0.00427642;4.84616;-3.92068;
0.00427656;4.8481;-2.17262;
0.0042767;4.84906;-0.431363;
0.00427699;4.84833;3.05106;
0.00427746;4.83876;8.92052;
0.00427759;4.82946;10.3543;
0.00427766;4.80065;10.3977;
0.00427769;4.79376;10.4076;
0.0042777;4.79319;10.4099;
0.00427772;4.7929;10.412;
0.00427773;4.79282;10.4139;
0.00427774;4.79284;10.416;
0.00427775;4.79289;10.4178;
0.00427776;4.79291;10.4197;
0.00427778;4.79284;10.4215;
0.00427779;4.79262;10.4234;
0.00427781;4.79222;10.4254;
0.00427783;4.79151;10.4277;
0.00427786;4.79032;10.4305;
0.00427789;4.78922;10.4326;
0.00427792;4.78795;10.4348;
0.00427796;4.78649;10.4372;
0.004278;4.78479;10.4397;
0.00427806;4.78225;10.4429;
0.00427815;4.77881;10.4466;
0.00427826;4.77485;10.4501;
0.00427842;4.76843;10.4545;
0.00427875;4.7556;10.4608;
0.00427941;4.72994;10.4676;
0.00428001;4.70656;10.4711;
0.00428122;4.65976;10.4746;
0.0042823;4.61757;10.4757;
0.00428405;4.54981;10.4764;
0.00428579;4.48203;10.4766;
0.00428888;4.36221;10.4767;
0.00429267;4.2148;10.4767;
0.00430027;3.92001;10.4767;
0.00431027;3.53168;10.4767;
0.00432027;3.14339;10.4767;
0.00433027;2.75514;10.4767;
0.00434027;2.36693;10.4767;
0.00435027;1.97876;10.4767;
0.00436027;1.59062;10.4767;
0.00437027;1.20253;10.4767;
0.00438027;0.814468;10.4767;
0.00439027;0.426453;10.4767;
0.00440027;0.0384713;10.4767;
0.00441027;-0.349466;10.4767;
0.00442027;-0.73737;10.4767;
0.00443027;-1.12523;10.4767;
0.00444027;-1.51306;10.4767;
0.00445027;-1.90084;10.4767;
0.00446027;-2.28859;10.4767;
0.00447027;-2.67629;10.4767;
0.00448027;-3.06396;10.4767;
0.00449027;-3.45159;10.4767;
0.00449861;-3.77511;10.4753;
0.00450541;-4.03861;10.4709;
0.00451277;-4.32343;10.4606;
0.00452057;-4.62482;10.436;
0.0045235;-4.73781;10.4069;
0.00452361;-4.74187;10.4048;
0.00452382;-4.75;10.4001;
0.00452424;-4.76623;10.3864;
0.00452431;-4.76921;10.3828;
0.00452447;-4.77519;10.3735;
0.00452461;-4.78062;10.3601;
0.00452468;-4.78372;10.3481;
0.00452473;-4.78583;10.3361;
0.00452477;-4.78767;10.321;
0.0045248;-4.78921;10.3036;
0.00452483;-4.79094;10.2784;
0.00452486;-4.79367;10.2278;
0.0045249;-4.7966;10.1577;
0.00452493;-4.79929;10.0754;
0.00452497;-4.80211;9.97076;
0.00452502;-4.80682;9.76722;
0.00452508;-4.81305;9.45779;
0.00452515;-4.82205;8.9361;
0.00452521;-4.82979;8.39859;
0.00452525;-4.83578;7.85806;
0.00452532;-4.84067;7.09121;
0.00452538;-4.84245;6.34745;
0.00452544;-4.8435;5.5759;
0.00452551;-4.84492;4.72521;
0.00452558;-4.84637;3.82473;
0.00452573;-4.84837;2.02007;
0.00452587;-4.84937;0.195321;
0.00452617;-4.84846;-3.46933;
0.00452667;-4.8374;-9.85754;
0.00452679;-4.80339;-10.3996;
0.00452689;-4.7902;-10.42;
0.00452691;-4.79086;-10.4222;
0.00452692;-4.79135;-10.4241;
0.00452694;-4.79155;-10.4253;
0.00452695;-4.79162;-10.4268;
0.00452696;-4.79149;-10.4282;
0.00452698;-4.79102;-10.4302;
0.00452701;-4.79011;-10.4324;
0.00452703;-4.78923;-10.434;
0.00452705;-4.78823;-10.4357;
0.00452708;-4.78697;-10.4376;
0.00452711;-4.78575;-10.4394;
0.00452715;-4.78416;-10.4415;
0.00452721;-4.782;-10.4442;
0.00452728;-4.77927;-10.4471;
0.00452736;-4.77598;-10.4501;
0.00452748;-4.7714;-10.4535;
0.00452772;-4.76227;-10.4587;
0.00452806;-4.74872;-10.464;
0.0045286;-4.72792;-10.469;
0.00452967;-4.68632;-10.4742;
0.00453068;-4.647;-10.4759;
0.00453214;-4.59059;-10.4769;
0.00453364;-4.53221;-10.4773;
0.00453604;-4.43886;-10.4774;
0.00453899;-4.32453;-10.4775;
0.00454446;-4.11175;-10.4774;
0.00455347;-3.76209;-10.4774;
0.00456347;-3.37376;-10.4774;
0.00457347;-2.98545;-10.4773;
0.00458347;-2.5972;-10.4773;
0.00459347;-2.20897;-10.4773;
0.00460347;-1.8208;-10.4772;
0.00461347;-1.43265;-10.4772;
0.00462347;-1.04456;-10.4772;
0.00463347;-0.656493;-10.4771;
0.00464347;-0.268476;-10.4771;
0.00465347;0.119506;-10.4771;
0.00466347;0.507443;-10.477;
0.00467347;0.895345;-10.477;
0.00468347;1.2832;-10.477;
0.00469347;1.67102;-10.4769;
0.00470347;2.0588;-10.4769;
0.00471347;2.44654;-10.4769;
0.00472347;2.83424;-10.4768;
0.00473347;3.2219;-10.4768;
0.00474347;3.60951;-10.4766;
0.00474964;3.84884;-10.4747;
0.0047571;4.13762;-10.4681;
0.00476368;4.39238;-10.457;
0.00477157;4.69718;-10.4214;
0.00477195;4.71152;-10.4172;
0.00477269;4.74016;-10.4058;
0.00477276;4.74273;-10.4044;
0.00477289;4.74786;-10.4015;
0.00477315;4.75812;-10.3943;
0.00477353;4.77277;-10.3777;
0.00477359;4.77512;-10.3736;
0.00477372;4.77987;-10.3626;
0.00477378;4.78251;-10.3537;
0.00477387;4.78603;-10.3349;
0.00477391;4.78801;-10.3178;
0.00477394;4.78972;-10.2974;
0.00477397;4.79167;-10.2669;
0.00477401;4.79474;-10.2054;
0.00477404;4.79736;-10.1377;
0.00477407;4.80021;-10.0444;
0.00477411;4.80324;-9.9264;
0.00477416;4.80811;-9.70816;
0.00477422;4.81457;-9.37813;
0.0047743;4.82474;-8.76089;
0.00477435;4.83126;-8.28217;
0.00477439;4.83688;-7.72922;
0.00477445;4.84076;-7.02982;
0.00477451;4.8424;-6.26139;
0.00477457;4.84337;-5.55562;
0.00477465;4.84495;-4.59815;
0.00477472;4.8463;-3.71007;
0.00477487;4.84813;-1.93394;
0.00477503;4.84904;0.0658486;
0.00477536;4.84727;4.06531;
0.00477558;4.84316;6.8573;
0.00477571;4.83984;8.42084;
0.00477579;4.83751;9.35075;
0.00477583;4.83596;9.91677;
0.00477586;4.83466;10.2667;
0.00477588;4.82594;10.3529;
0.00477591;4.81296;10.3788;
0.00477592;4.80585;10.3883;
0.00477594;4.80142;10.3945;
0.00477595;4.79792;10.4002;
0.00477597;4.79551;10.4056;
0.00477599;4.79451;10.4093;
0.004776;4.79416;10.4113;
0.00477601;4.7939;10.4134;
0.00477603;4.79367;10.4159;
0.00477604;4.79348;10.418;
0.00477606;4.79321;10.4203;
0.00477607;4.79287;10.4223;
0.00477609;4.79232;10.4246;
0.00477611;4.79156;10.427;
0.00477615;4.79031;10.43;
0.00477618;4.78891;10.4328;
0.00477622;4.78736;10.4355;
0.00477626;4.78563;10.4382;
0.00477632;4.78352;10.4411;
0.00477642;4.77958;10.4457;
0.00477653;4.77511;10.4497;
0.00477668;4.76923;10.4539;
0.00477699;4.7575;10.4599;
0.00477759;4.73403;10.4667;
0.00477815;4.71245;10.4704;
0.00477926;4.66927;10.4742;
0.00478033;4.62742;10.4755;
0.00478197;4.56387;10.4763;
0.00478365;4.4986;10.4766;
0.00478645;4.38995;10.4767;
0.00478995;4.25391;10.4767;
0.00479696;3.98184;10.4767;
0.00480696;3.59351;10.4767;
0.00481696;3.20521;10.4767;
0.00482696;2.81696;10.4767;
0.00483696;2.42874;10.4767;
0.00484696;2.04056;10.4767;
0.00485696;1.65242;10.4767;
0.00486696;1.26432;10.4767;
0.00487696;0.876255;10.4767;
0.00488696;0.488234;10.4767;
0.00489696;0.100246;10.4767;
0.00490696;-0.287697;10.4767;
0.00491696;-0.675607;10.4767;
0.00492696;-1.06347;10.4767;
0.00493696;-1.45131;10.4767;
0.00494696;-1.83909;10.4767;
0.00495696;-2.22685;10.4767;
0.00496696;-2.61456;10.4767;
0.00497696;-3.00223;10.4767;
0.00498696;-3.38987;10.4767;
0.00499696;-3.77744;10.4752;
0.00500358;-4.03389;10.471;
0.00501096;-4.31972;10.4608;
0.00501798;-4.59096;10.4405;
0.00502083;-4.7011;10.4204;
0.00502097;-4.70645;10.4189;
0.00502125;-4.71717;10.4154;
0.0050218;-4.73859;10.4067;
0.0050225;-4.7653;10.3876;
0.00502259;-4.76895;10.3834;
0.00502278;-4.77628;10.3715;
0.00502287;-4.78002;10.3624;
0.00502299;-4.7845;10.3448;
0.00502304;-4.78699;10.3282;
0.00502308;-4.78892;10.3086;
0.00502311;-4.79063;10.2853;
0.00502314;-4.79291;10.2456;
0.00502317;-4.79576;10.1829;
0.0050232;-4.79818;10.1155;
0.00502324;-4.80085;10.0239;
0.00502328;-4.80465;9.86986;
0.00502334;-4.81022;9.60953;
0.0050234;-4.81747;9.22026;
0.00502349;-4.82945;8.42486;
0.00502354;-4.83618;7.8166;
0.00502361;-4.84085;7.07021;
0.00502367;-4.84271;6.27234;
0.00502373;-4.8437;5.53815;
0.0050238;-4.8451;4.69803;
0.00502387;-4.84654;3.79747;
0.00502402;-4.84853;1.99266;
0.00502416;-4.84952;0.152071;
0.00502446;-4.84853;-3.54451;
0.00502498;-4.83696;-10.0722;
0.0050251;-4.79593;-10.4053;
0.00502518;-4.79053;-10.4198;
0.00502519;-4.79134;-10.4215;
0.0050252;-4.79179;-10.4227;
0.00502521;-4.79217;-10.4242;
0.00502522;-4.79233;-10.4256;
0.00502524;-4.79222;-10.4274;
0.00502526;-4.79174;-10.4293;
0.00502528;-4.79089;-10.4313;
0.0050253;-4.79001;-10.4329;
0.00502533;-4.78899;-10.4346;
0.00502535;-4.78788;-10.4363;
0.00502538;-4.78671;-10.4381;
0.00502541;-4.78531;-10.4401;
0.00502546;-4.78334;-10.4427;
0.00502552;-4.78103;-10.4454;
0.0050256;-4.7781;-10.4484;
0.00502569;-4.77468;-10.4512;
0.00502586;-4.76785;-10.4558;
0.00502608;-4.75919;-10.4602;
0.00502653;-4.74187;-10.466;
0.00502714;-4.71831;-10.4706;
0.00502817;-4.67813;-10.4746;
0.00502927;-4.63544;-10.4762;
0.00503074;-4.57827;-10.477;
0.00503241;-4.51368;-10.4773;
0.0050349;-4.41681;-10.4774;
0.00503823;-4.2874;-10.4774;
0.00504425;-4.05364;-10.4774;
0.00505425;-3.66527;-10.4774;
0.00506425;-3.27694;-10.4774;
0.00507425;-2.88865;-10.4773;
0.00508425;-2.5004;-10.4773;
0.00509425;-2.11219;-10.4773;
0.00510425;-1.72402;-10.4772;
0.00511425;-1.33589;-10.4772;
0.00512425;-0.947799;-10.4772;
0.00513425;-0.559749;-10.4771;
0.00514425;-0.17174;-10.4771;
0.00515425;0.21623;-10.4771;
0.00516425;0.604159;-10.477;
0.00517425;0.992049;-10.477;
0.00518425;1.3799;-10.477;
0.00519425;1.76771;-10.4769;
0.00520425;2.15548;-10.4769;
0.00521425;2.54321;-10.4769;
0.00522425;2.93089;-10.4768;
0.00523425;3.31854;-10.4768;
0.00524425;3.70614;-10.476;
0.00525043;3.94554;-10.473;
0.00525762;4.22389;-10.465;
0.00526424;4.4803;-10.4511;
0.00526523;4.51835;-10.4479;
0.0052672;4.59442;-10.44;
0.00527114;4.74624;-10.402;
0.00527209;4.78338;-10.325;
0.00527254;4.82843;-7.57964;
0.00527271;4.83863;-5.61186;
0.00527281;4.83899;-4.38724;
0.00527287;4.83951;-3.58468;
0.00527294;4.84092;-2.67755;
0.00527302;4.84177;-1.80269;
0.00527314;4.84242;-0.326422;
0.00527327;4.84248;1.31253;
0.00527347;4.84102;3.79416;
0.00527388;4.83249;8.75722;
0.00527401;4.82535;10.3387;
0.00527407;4.7964;10.3939;
0.00527412;4.78726;10.4065;
0.00527413;4.78667;10.4089;
0.00527414;4.7864;10.4112;
0.00527415;4.78633;10.4129;
0.00527416;4.78634;10.4148;
0.00527417;4.7864;10.4168;
0.00527418;4.78643;10.4187;
0.0052742;4.78637;10.4206;
0.00527421;4.78619;10.4225;
0.00527423;4.78582;10.4245;
0.00527425;4.78519;10.4267;
0.00527428;4.78409;10.4295;
0.00527431;4.78297;10.4318;
0.00527434;4.78171;10.4341;
0.00527437;4.78024;10.4365;
0.00527441;4.77865;10.4389;
0.00527447;4.77631;10.442;
0.00527456;4.77294;10.4458;
0.00527466;4.7691;10.4493;
0.0052748;4.76346;10.4534;
0.00527509;4.75218;10.4594;
0.00527567;4.72963;10.4663;
0.00527621;4.70876;10.47;
0.00527729;4.66701;10.4739;
0.00527836;4.62542;10.4754;
0.00527995;4.56364;10.4763;
0.0052816;4.49953;10.4765;
0.00528428;4.39532;10.4767;
0.00528766;4.2641;10.4767;
0.00529438;4.00303;10.4767;
0.00530438;3.61469;10.4767;
0.00531438;3.22639;10.4767;
0.00532438;2.83814;10.4767;
0.00533438;2.44991;10.4767;
0.00534438;2.06174;10.4767;
0.00535438;1.67359;10.4767;
0.00536438;1.28549;10.4767;
0.00537438;0.897422;10.4767;
0.00538438;0.509399;10.4767;
0.00539438;0.121409;10.4767;
0.00540438;-0.266537;10.4767;
0.00541438;-0.654449;10.4767;
0.00542438;-1.04232;10.4767;
0.00543438;-1.43015;10.4767;
0.00544438;-1.81794;10.4767;
0.00545438;-2.2057;10.4767;
0.00546438;-2.59341;10.4767;
0.00547438;-2.98109;10.4767;
0.00548438;-3.36872;10.4767;
0.00549438;-3.7563;10.4755;
0.00550081;-4.00524;10.4717;
0.00550808;-4.28697;10.4623;
0.00551495;-4.55247;10.4447;
0.00551779;-4.66227;10.4294;
0.00551959;-4.73156;10.4099;
0.00552063;-4.77168;10.3789;
0.00552098;-4.78537;10.3338;
0.00552113;-4.79518;10.1492;
0.00552121;-4.80278;9.89625;
0.0055213;-4.81102;9.49965;
0.00552141;-4.82522;8.62301;
0.00552147;-4.83341;7.9592;
0.00552153;-4.83878;7.2421;
0.00552159;-4.84107;6.46495;
0.00552166;-4.8422;5.61197;
0.00552173;-4.84355;4.78336;
0.0055218;-4.84499;3.90947;
0.00552194;-4.84701;2.1582;
0.00552207;-4.84801;0.507183;
0.00552234;-4.84767;-2.80727;
0.00552277;-4.83993;-8.30511;
0.00552293;-4.83509;-10.2353;
0.00552299;-4.80542;-10.39;
0.00552305;-4.79239;-10.4079;
0.00552306;-4.79193;-10.4105;
0.00552307;-4.7918;-10.4127;
0.00552308;-4.7918;-10.4142;
0.00552309;-4.79187;-10.416;
0.0055231;-4.79195;-10.418;
0.00552311;-4.79199;-10.4199;
0.00552313;-4.79193;-10.4218;
0.00552314;-4.79172;-10.4237;
0.00552316;-4.7913;-10.4258;
0.00552318;-4.79058;-10.4281;
0.00552322;-4.78926;-10.4312;
0.00552324;-4.78813;-10.4334;
0.00552327;-4.78684;-10.4356;
0.00552331;-4.78541;-10.4379;
0.00552335;-4.78364;-10.4405;
0.00552343;-4.78086;-10.4441;
0.00552352;-4.77736;-10.4478;
0.00552362;-4.77335;-10.4512;
0.0055238;-4.76617;-10.456;
0.00552414;-4.75313;-10.4621;
0.00552481;-4.72714;-10.4687;
0.00552546;-4.70177;-10.4724;
0.00552654;-4.65976;-10.4753;
0.00552771;-4.61449;-10.4765;
0.00552935;-4.55071;-10.4772;
0.00553121;-4.47863;-10.4774;
0.0055341;-4.36636;-10.4775;
0.00553806;-4.21245;-10.4774;
0.00554594;-3.90649;-10.4774;
0.00555594;-3.51814;-10.4774;
0.00556594;-3.12982;-10.4774;
0.00557594;-2.74155;-10.4773;
0.00558594;-2.35331;-10.4773;
0.00559594;-1.96512;-10.4773;
0.00560594;-1.57696;-10.4772;
0.00561594;-1.18885;-10.4772;
0.00562594;-0.800772;-10.4772;
0.00563594;-0.412742;-10.4771;
0.00564594;-0.0247433;-10.4771;
0.00565594;0.363207;-10.477;
0.00566594;0.751125;-10.477;
0.00567594;1.139;-10.477;
0.00568594;1.52683;-10.4769;
0.00569594;1.91462;-10.4769;
0.00570594;2.30238;-10.4769;
0.00571594;2.69009;-10.4768;
0.00572594;3.07777;-10.4768;
0.00573594;3.4654;-10.4768;
0.00574394;3.77557;-10.4754;
0.00575094;4.0466;-10.4707;
0.00575839;4.33503;-10.4601;
0.00576602;4.63016;-10.4352;
0.00576895;4.74288;-10.4042;
0.00576899;4.74472;-10.4032;
0.00576909;4.74839;-10.401;
0.00576928;4.75573;-10.396;
0.00576966;4.77042;-10.381;
0.00576988;4.77882;-10.365;
0.00577;4.78391;-10.3465;
0.00577008;4.78723;-10.3236;
